,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,30717,0.345667632,0.345667632,0.345667632,0.345667632,0.345667632,0.348687562,0.347729621,0.348687562,0.348687562,0.348687562,0.345667632,0.345667632,0.345667632,0.348687562,0.348687562,0.348687562,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30718,3.266918612,3.266918612,3.266918612,3.266918612,3.266918612,3.295460097,3.286406556,3.295460097,3.295460097,3.295460097,3.266918612,3.266918612,3.266918612,3.295460097,3.295460097,3.295460097,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30719,3.278767434,3.278767434,3.278767434,3.278767434,3.278767434,3.307412437,3.298326059,3.307412437,3.307412437,3.307412437,3.278767434,3.278767434,3.278767434,3.307412437,3.307412437,3.307412437,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30720,3.282268631,3.282268631,3.282268631,3.282268631,3.282268631,3.310944222,3.301848142,3.310944222,3.310944222,3.310944222,3.282268631,3.282268631,3.282268631,3.310944222,3.310944222,3.310944222,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30721,3.28467011,3.28467011,3.28467011,3.28467011,3.28467011,3.313366681,3.304263946,3.313366681,3.313366681,3.313366681,3.28467011,3.28467011,3.28467011,3.313366681,3.313366681,3.313366681,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30722,3.28561176,3.28561176,3.28561176,3.28561176,3.28561176,3.314316558,3.305211213,3.314316558,3.314316558,3.314316558,3.28561176,3.28561176,3.28561176,3.314316558,3.314316558,3.314316558,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30723,3.265852108,3.265852108,3.265852108,3.265852108,3.265852108,3.294384276,3.285333691,3.294384276,3.294384276,3.294384276,3.265852108,3.265852108,3.265852108,3.294384276,3.294384276,3.294384276,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30724,3.238398673,3.238398673,3.238398673,3.238398673,3.238398673,3.266690993,3.257716489,3.266690993,3.266690993,3.266690993,3.238398673,3.238398673,3.238398673,3.266690993,3.266690993,3.266690993,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30801,3.39036356,3.39036356,3.39036356,3.39036356,3.39036356,3.419983524,3.410587883,3.419983524,3.419983524,3.419983524,3.39036356,3.39036356,3.39036356,3.419983524,3.419983524,3.419983524,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30802,3.377359355,3.377359355,3.377359355,3.377359355,3.377359355,3.406865707,3.397506104,3.406865707,3.406865707,3.406865707,3.377359355,3.377359355,3.377359355,3.406865707,3.406865707,3.406865707,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30803,3.344349773,3.344349773,3.344349773,3.344349773,3.344349773,3.373567737,3.364299613,3.373567737,3.373567737,3.373567737,3.344349773,3.344349773,3.344349773,3.373567737,3.373567737,3.373567737,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30804,3.321858445,3.321858445,3.321858445,3.321858445,3.321858445,3.350879913,3.341674118,3.350879913,3.350879913,3.350879913,3.321858445,3.321858445,3.321858445,3.350879913,3.350879913,3.350879913,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30805,3.357681566,3.357681566,3.357681566,3.357681566,3.357681566,3.387016004,3.377710933,3.387016004,3.387016004,3.387016004,3.357681566,3.357681566,3.357681566,3.387016004,3.387016004,3.387016004,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30806,3.393330165,3.393330165,3.393330165,3.393330165,3.393330165,3.422976047,3.413572184,3.422976047,3.422976047,3.422976047,3.393330165,3.393330165,3.393330165,3.422976047,3.422976047,3.422976047,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30807,3.394261825,3.394261825,3.394261825,3.394261825,3.394261825,3.423915847,3.414509402,3.423915847,3.423915847,3.423915847,3.394261825,3.394261825,3.394261825,3.423915847,3.423915847,3.423915847,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30808,0.770606867,0.770606867,0.770606867,0.770606867,0.770606867,0.777339285,0.775203719,0.777339285,0.777339285,0.777339285,0.770606867,0.770606867,0.770606867,0.777339285,0.777339285,0.777339285,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30817,0.225320841,0.225320841,0.225320841,0.225320841,0.225320841,0.22728936,0.226664934,0.22728936,0.22728936,0.22728936,0.225320841,0.225320841,0.225320841,0.22728936,0.22728936,0.22728936,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30818,3.252696945,3.252696945,3.252696945,3.252696945,3.252696945,3.281114182,3.272100053,3.281114182,3.281114182,3.281114182,3.252696945,3.252696945,3.252696945,3.281114182,3.281114182,3.281114182,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30819,3.283334581,3.283334581,3.283334581,3.283334581,3.283334581,3.312019485,3.302920451,3.312019485,3.312019485,3.312019485,3.283334581,3.283334581,3.283334581,3.312019485,3.312019485,3.312019485,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30820,3.282363908,3.282363908,3.282363908,3.282363908,3.282363908,3.311040331,3.301943987,3.311040331,3.311040331,3.311040331,3.282363908,3.282363908,3.282363908,3.311040331,3.311040331,3.311040331,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30821,3.28520027,3.28520027,3.28520027,3.28520027,3.28520027,3.313901473,3.304797269,3.313901473,3.313901473,3.313901473,3.28520027,3.28520027,3.28520027,3.313901473,3.313901473,3.313901473,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30822,3.28467832,3.28467832,3.28467832,3.28467832,3.28467832,3.313374964,3.304272206,3.313374964,3.313374964,3.313374964,3.28467832,3.28467832,3.28467832,3.313374964,3.313374964,3.313374964,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30823,3.265280815,3.265280815,3.265280815,3.265280815,3.265280815,3.293807992,3.28475899,3.293807992,3.293807992,3.293807992,3.265280815,3.265280815,3.265280815,3.293807992,3.293807992,3.293807992,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30824,3.259952549,3.259952549,3.259952549,3.259952549,3.259952549,3.288433175,3.279398939,3.288433175,3.288433175,3.288433175,3.259952549,3.259952549,3.259952549,3.288433175,3.288433175,3.288433175,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30901,3.057760959,3.057760959,3.057760959,3.057760959,3.057760959,3.084475135,3.076001228,3.084475135,3.084475135,3.084475135,3.057760959,3.057760959,3.057760959,3.084475135,3.084475135,3.084475135,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30902,3.05728328,3.05728328,3.05728328,3.05728328,3.05728328,3.083993283,3.0755207,3.083993283,3.083993283,3.083993283,3.05728328,3.05728328,3.05728328,3.083993283,3.083993283,3.083993283,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30903,3.07436175,3.07436175,3.07436175,3.07436175,3.07436175,3.101220959,3.092701047,3.101220959,3.101220959,3.101220959,3.07436175,3.07436175,3.07436175,3.101220959,3.101220959,3.101220959,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30904,3.075421496,3.075421496,3.075421496,3.075421496,3.075421496,3.102289964,3.093767115,3.102289964,3.102289964,3.102289964,3.075421496,3.075421496,3.075421496,3.102289964,3.102289964,3.102289964,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30905,3.059940126,3.059940126,3.059940126,3.059940126,3.059940126,3.086673341,3.078193395,3.086673341,3.086673341,3.086673341,3.059940126,3.059940126,3.059940126,3.086673341,3.086673341,3.086673341,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30906,3.061692014,3.061692014,3.061692014,3.061692014,3.061692014,3.088440534,3.079955733,3.088440534,3.088440534,3.088440534,3.061692014,3.061692014,3.061692014,3.088440534,3.088440534,3.088440534,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30907,3.066391181,3.066391181,3.066391181,3.066391181,3.066391181,3.093180756,3.084682932,3.093180756,3.093180756,3.093180756,3.066391181,3.066391181,3.066391181,3.093180756,3.093180756,3.093180756,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30908,2.860759243,2.860759243,2.860759243,2.860759243,2.860759243,2.826829324,2.823880779,2.826829324,2.826829324,2.826829324,2.860759243,2.860759243,2.860759243,2.826829324,2.826829324,2.826829324,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30909,0.611895927,0.611895927,0.611895927,0.611895927,0.611895927,0.60463856,0.604007887,0.60463856,0.60463856,0.60463856,0.611895927,0.611895927,0.611895927,0.60463856,0.60463856,0.60463856,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30910,0.440885999,0.440885999,0.440885999,0.440885999,0.440885999,0.435656888,0.435202473,0.435656888,0.435656888,0.435656888,0.440885999,0.440885999,0.440885999,0.435656888,0.435656888,0.435656888,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30911,0.439631531,0.439631531,0.439631531,0.439631531,0.439631531,0.434417299,0.433964177,0.434417299,0.434417299,0.434417299,0.439631531,0.439631531,0.439631531,0.434417299,0.434417299,0.434417299,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30912,0.437576865,0.437576865,0.437576865,0.437576865,0.437576865,0.432387003,0.431935998,0.432387003,0.432387003,0.432387003,0.437576865,0.437576865,0.437576865,0.432387003,0.432387003,0.432387003,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,30913,0.43886441,0.43886441,0.43886441,0.43886441,0.43886441,0.433659277,0.433206945,0.433659277,0.433659277,0.433659277,0.43886441,0.43886441,0.43886441,0.433659277,0.433659277,0.433659277,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
