,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,60303,4.496612421,4.506797757,4.503357738,4.491941496,4.503292082,4.780302554,4.366387955,4.770019585,4.770214615,4.767375087,4.490749209,4.496270558,4.490806126,4.764932889,4.763203633,4.774081622,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60304,4.496637857,4.506823223,4.503383194,4.491966918,4.503317538,4.780334364,4.366417416,4.770051358,4.770246388,4.767406849,4.490774628,4.496295993,4.490831545,4.764964642,4.76323538,4.774113409,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60305,4.467338638,4.47748957,4.474061171,4.462683492,4.473995737,4.769317755,4.356214667,4.759047974,4.759242753,4.756406866,4.461495233,4.46699793,4.461551957,4.7539678,4.752240762,4.763104801,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60306,4.310540056,4.320506705,4.317140545,4.30596942,4.317076299,4.396367871,4.010816731,4.386545801,4.386732089,4.384019833,4.304802734,4.310205534,4.304858428,4.381687098,4.380035351,4.390425771,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60307,3.609702383,3.618845345,3.61575738,3.605509483,3.615698443,3.733138499,3.39658392,3.724112611,3.724283799,3.7217914,3.604439216,3.609395506,3.604490308,3.719647757,3.718129901,3.727678069,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60308,3.476737079,3.485723769,3.482688583,3.472615845,3.482630654,3.651282124,3.320774745,3.642354502,3.642523825,3.640058561,3.471563871,3.476435448,3.47161409,3.637938257,3.636436926,3.645881141,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60309,3.473045422,3.482027774,3.478994053,3.468926178,3.478936152,3.647942027,3.317681401,3.639018415,3.639187663,3.636723505,3.467874712,3.472743937,3.467924907,3.634604154,3.633103497,3.642543471,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60310,3.491925639,3.50093018,3.497888966,3.487796219,3.497830921,3.65381412,3.323119688,3.644883458,3.64505284,3.642586736,3.486742156,3.491623409,3.486792474,3.64046571,3.638963867,3.648411299,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60311,3.503568169,3.512586393,3.509540557,3.499432474,3.509482425,3.687629726,3.354437141,3.67865847,3.678828621,3.676351308,3.498376809,3.503265479,3.498427203,3.674220641,3.672711971,3.682202346,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60312,3.505424356,3.514444762,3.511398189,3.50128766,3.511340042,3.641456096,3.311674622,3.632540269,3.632709369,3.630247362,3.50023174,3.505121593,3.500282147,3.62812986,3.626630512,3.63606225,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60313,3.522500169,3.531540644,3.528487292,3.51835427,3.528429017,3.679351031,3.346770041,3.670389713,3.670559676,3.668085107,3.517296,3.522196732,3.517346519,3.6659568,3.664449802,3.673929664,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60314,3.518294816,3.527330349,3.524278667,3.514151184,3.524220423,3.685856536,3.352794948,3.676887409,3.67705752,3.674580794,3.513093493,3.517991546,3.513143984,3.672450633,3.670942321,3.680430444,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60315,3.547507294,3.55657716,3.553513882,3.543347917,3.553455417,3.654320714,3.323588858,3.645389445,3.645558838,3.643092566,3.542286207,3.547202871,3.54233689,3.640971396,3.639469451,3.648917526,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60316,3.564695501,3.573785567,3.570715467,3.560526859,3.570656871,3.713631572,3.378518082,3.704629102,3.704799846,3.702313913,3.559462784,3.5643904,3.55951358,3.700175832,3.698661914,3.708185309,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60317,3.707624408,3.716882457,3.713755622,3.703378731,3.713695944,3.828255014,3.484673633,3.819114943,3.819288296,3.816764366,3.702294992,3.707313669,3.702346727,3.814593606,3.813056547,3.822725506,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60318,4.090847455,4.100555901,4.097276948,4.086395229,4.097214366,4.174855756,3.805668988,4.165299604,4.165480849,4.162842023,4.085258767,4.090521599,4.085313019,4.160572443,4.552214051,4.16907453,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60319,4.504918127,4.515113226,4.511669909,7.553112081,4.511604191,4.755635449,4.343543151,4.745382093,4.745576561,4.742745209,4.499049297,4.504575937,10.47841961,17.61678546,13.47814314,4.749432432,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60320,4.509544077,4.519744612,4.51629946,40.22284758,4.516233706,4.755433571,4.343356187,5.08329141,8.332875655,13.25441641,22.72321122,44.17683938,21.70603492,18.88826828,10.29912102,4.7492307,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60321,4.501425369,4.511616362,4.508174432,30.44157529,4.50810874,5.61222509,4.340319002,5.376298717,7.436234959,12.45684369,18.81667255,39.15761086,15.63117643,14.6689991,6.899906203,4.745953624,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60322,4.488698506,4.498874542,4.495437663,19.19216966,4.495372068,4.749145579,4.337532725,4.738900013,4.739094333,7.5438991,4.482840649,22.5928457,5.515830456,10.8167385,4.732108853,4.742947275,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60323,4.47946256,4.489627741,4.486194529,5.387719462,4.486129003,4.745341304,4.334009493,4.735100305,4.735294539,4.7324666,4.473610952,6.519212604,4.473667756,4.730034369,4.728312171,4.739145762,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60324,4.537796608,4.548030348,4.544573981,4.533103486,4.544508013,4.752306605,4.340460228,4.742057245,4.742251637,4.739421389,4.531905534,4.537453121,4.531962721,4.736987173,4.735263569,4.746106005,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60401,5.2847021,5.295813669,5.292060821,5.279606412,5.291989195,5.378336923,4.920242093,5.367336037,5.367544683,5.36450691,5.278305701,5.284329149,5.278367794,5.361894207,5.360044221,5.37168167,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60402,5.282349528,5.293458332,5.289706419,5.277255108,5.28963481,5.37800493,4.919934626,5.367004442,5.367213081,5.364175417,5.275954721,5.28197667,5.276016799,5.361562809,5.35971289,5.371349917,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60403,5.28250579,5.293614778,5.289862802,5.277411285,5.289791192,5.378170996,4.920088424,5.367170309,5.367378951,5.364341233,5.276110877,5.282132926,5.276172956,5.361728577,5.359878625,5.371515863,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60404,5.261831244,5.272915933,5.269172164,5.256747882,5.269100711,5.374306314,4.916509248,5.363310267,5.363518821,5.360482383,5.255450318,5.261459195,5.255512261,5.35787083,5.356021657,5.367653988,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60405,5.248994554,5.260064156,5.256325483,5.243918111,5.256254127,5.369458608,4.91201967,5.35846838,5.358676824,5.355641993,5.242622314,5.248623012,5.242684172,5.353031822,5.351183628,5.362809802,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60406,5.086029704,5.096907776,5.09323379,5.081041096,5.093163669,5.137447449,4.697148507,5.126735742,5.126938903,5.123980983,5.079767719,5.08566459,5.079828507,5.12143696,5.119635604,5.130967141,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60407,4.254168551,4.264068946,4.260725164,4.249628298,4.260661345,3.872573692,3.525718236,3.863380418,3.86355478,3.861016159,4.248469367,4.253836252,4.248524691,3.858832763,3.857286758,3.867011998,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60408,4.123188954,4.132935411,4.12964362,4.118719297,4.129580793,3.790900679,3.450078876,3.78180545,3.781977953,3.779466406,4.117578385,4.122861822,4.11763285,3.777306295,3.775776778,3.785398299,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60409,4.129919246,4.139673613,4.13637915,4.125445961,4.136316273,3.760755777,3.422160952,3.751696736,3.751868553,3.749366998,4.124304124,4.129591848,4.124358632,3.747215482,3.745692051,3.75527529,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60410,4.120110783,4.129853622,4.126563053,4.115642785,4.12650025,3.757184127,3.41885316,3.748129374,3.748301109,3.745800738,4.114502297,4.119783772,4.114556741,3.743650241,3.74212753,3.751706234,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
,60411,4.121083335,4.130827317,4.127536362,4.116614813,4.127473551,3.779335913,3.439368466,3.770254567,3.770426807,3.767919093,4.115474191,4.120756286,4.115528641,3.76576228,3.764235097,3.773841932,47.248291,47.248291,47.248291,47.248291,47.248291,47.27604609,47.28655117,47.27604609,47.27604609,47.27604609,47.248291,47.248291,47.248291,47.27604609,47.27604609,47.27604609,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552,77.52359552
