,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10220,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,5.427800523,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10221,5.462789051,5.462789051,5.462789051,5.462789051,5.462789051,5.397997864,5.392367442,5.397997864,5.397997864,5.397997864,5.462789051,5.462789051,5.462789051,5.397997864,5.397997864,5.397997864,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10222,5.441219247,5.441219247,5.441219247,5.441219247,5.441219247,5.376683888,5.371075698,5.376683888,5.376683888,5.376683888,5.441219247,5.441219247,5.441219247,5.376683888,5.376683888,5.376683888,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10223,5.244073749,5.244073749,5.244073749,5.244073749,5.244073749,5.289888681,5.275355893,5.289888681,5.289888681,5.289888681,5.244073749,5.244073749,5.244073749,5.289888681,5.289888681,5.289888681,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10224,5.222668689,5.222668689,5.222668689,5.222668689,5.222668689,5.268296615,5.253823146,5.268296615,5.268296615,5.268296615,5.222668689,5.222668689,5.222668689,5.268296615,5.268296615,5.268296615,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10301,5.109794014,5.109794014,5.109794014,5.109794014,5.109794014,5.154435809,5.140275147,5.154435809,5.154435809,5.154435809,5.109794014,5.109794014,5.109794014,5.154435809,5.154435809,5.154435809,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10302,4.970385701,4.970385701,4.970385701,4.970385701,4.970385701,5.013809553,5.00003523,5.013809553,5.013809553,5.013809553,4.970385701,4.970385701,4.970385701,5.013809553,5.013809553,5.013809553,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10303,4.957097989,4.957097989,4.957097989,4.957097989,4.957097989,5.000405753,4.986668255,5.000405753,5.000405753,5.000405753,4.957097989,4.957097989,4.957097989,5.000405753,5.000405753,5.000405753,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10304,4.968143897,4.968143897,4.968143897,4.968143897,4.968143897,5.011548163,4.997780053,5.011548163,5.011548163,5.011548163,4.968143897,4.968143897,4.968143897,5.011548163,5.011548163,5.011548163,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10305,5.184412356,5.184412356,5.184412356,5.184412356,5.184412356,5.229706055,5.215338606,5.229706055,5.229706055,5.229706055,5.184412356,5.184412356,5.184412356,5.229706055,5.229706055,5.229706055,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10306,5.448221532,5.448221532,5.448221532,5.448221532,5.448221532,5.495820004,5.480721466,5.495820004,5.495820004,5.495820004,5.448221532,5.448221532,5.448221532,5.495820004,5.495820004,5.495820004,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10307,5.517712696,5.517712696,5.517712696,5.517712696,5.517712696,5.565918279,5.550627161,5.565918279,5.565918279,5.565918279,5.517712696,5.517712696,5.517712696,5.565918279,5.565918279,5.565918279,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10308,5.516001922,5.516001922,5.516001922,5.516001922,5.516001922,5.564192559,5.548906182,5.564192559,5.564192559,5.564192559,5.516001922,5.516001922,5.516001922,5.564192559,5.564192559,5.564192559,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10309,1.431177842,1.431177842,1.431177842,1.431177842,1.431177842,1.44368135,1.439715157,1.44368135,1.44368135,1.44368135,1.431177842,1.431177842,1.431177842,1.44368135,1.44368135,1.44368135,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10310,0.085091022,0.085091022,0.085091022,0.085091022,0.085091022,0.085834421,0.08559861,0.085834421,0.085834421,0.085834421,0.085091022,0.085091022,0.085091022,0.085834421,0.085834421,0.085834421,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10311,0.003089261,0.003089261,0.003089261,0.003089261,0.003089261,0.00311625,0.003107689,0.00311625,0.00311625,0.00311625,0.003089261,0.003089261,0.003089261,0.00311625,0.00311625,0.00311625,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10314,0.006204785,0.006204785,0.006204785,0.006204785,0.006204785,0.006258994,0.006241798,0.006258994,0.006258994,0.006258994,0.006204785,0.006204785,0.006204785,0.006258994,0.006258994,0.006258994,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10315,0.038442704,0.038442704,0.038442704,0.038442704,0.038442704,0.038778559,0.038672024,0.038778559,0.038778559,0.038778559,0.038442704,0.038442704,0.038442704,0.038778559,0.038778559,0.038778559,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10316,0.089072579,0.089072579,0.089072579,0.089072579,0.089072579,0.089850763,0.089603918,0.089850763,0.089850763,0.089850763,0.089072579,0.089072579,0.089072579,0.089850763,0.089850763,0.089850763,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10317,4.564204801,4.564204801,4.564204801,4.564204801,4.564204801,4.604080048,4.591431366,4.604080048,4.604080048,4.604080048,4.564204801,4.564204801,4.564204801,4.604080048,4.604080048,4.604080048,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10318,5.511898125,5.511898125,5.511898125,5.511898125,5.511898125,5.560052909,5.544777905,5.560052909,5.560052909,5.560052909,5.511898125,5.511898125,5.511898125,5.560052909,5.560052909,5.560052909,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10319,5.511892486,5.511892486,5.511892486,5.511892486,5.511892486,5.560047221,5.544772233,5.560047221,5.560047221,5.560047221,5.511892486,5.511892486,5.511892486,5.560047221,5.560047221,5.560047221,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10320,5.512003182,5.512003182,5.512003182,5.512003182,5.512003182,5.560158884,5.544883589,5.560158884,5.560158884,5.560158884,5.512003182,5.512003182,5.512003182,5.560158884,5.560158884,5.560158884,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10321,5.504115312,5.504115312,5.504115312,5.504115312,5.504115312,5.552202101,5.536948666,5.552202101,5.552202101,5.552202101,5.504115312,5.504115312,5.504115312,5.552202101,5.552202101,5.552202101,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10322,5.50364937,5.50364937,5.50364937,5.50364937,5.50364937,5.551732088,5.536479943,5.551732088,5.551732088,5.551732088,5.50364937,5.50364937,5.50364937,5.551732088,5.551732088,5.551732088,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10323,5.504919303,5.504919303,5.504919303,5.504919303,5.504919303,5.553013116,5.537757453,5.553013116,5.553013116,5.553013116,5.504919303,5.504919303,5.504919303,5.553013116,5.553013116,5.553013116,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10324,5.505724444,5.505724444,5.505724444,5.505724444,5.505724444,5.553825291,5.538567396,5.553825291,5.553825291,5.553825291,5.505724444,5.505724444,5.505724444,5.553825291,5.553825291,5.553825291,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10401,5.38585854,5.38585854,5.38585854,5.38585854,5.38585854,5.432912177,5.417986464,5.432912177,5.432912177,5.432912177,5.38585854,5.38585854,5.38585854,5.432912177,5.432912177,5.432912177,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10402,4.833876972,4.833876972,4.833876972,4.833876972,4.833876972,4.876108214,4.862712195,4.876108214,4.876108214,4.876108214,4.833876972,4.833876972,4.833876972,4.876108214,4.876108214,4.876108214,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10403,4.725117662,4.725117662,4.725117662,4.725117662,4.725117662,4.766398726,4.753304109,4.766398726,4.766398726,4.766398726,4.725117662,4.725117662,4.725117662,4.766398726,4.766398726,4.766398726,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10404,4.498339544,4.498339544,4.498339544,4.498339544,4.498339544,4.537639357,4.525173206,4.537639357,4.537639357,4.537639357,4.498339544,4.498339544,4.498339544,4.537639357,4.537639357,4.537639357,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10405,4.736345152,4.736345152,4.736345152,4.736345152,4.736345152,4.777724305,4.764598575,4.777724305,4.777724305,4.777724305,4.736345152,4.736345152,4.736345152,4.777724305,4.777724305,4.777724305,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10406,5.051671904,5.051671904,5.051671904,5.051671904,5.051671904,5.095805914,5.081806325,5.095805914,5.095805914,5.095805914,5.051671904,5.051671904,5.051671904,5.095805914,5.095805914,5.095805914,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10407,5.291886832,5.291886832,5.291886832,5.291886832,5.291886832,5.338119483,5.323454192,5.338119483,5.338119483,5.338119483,5.291886832,5.291886832,5.291886832,5.338119483,5.338119483,5.338119483,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10408,5.295652737,5.295652737,5.295652737,5.295652737,5.295652737,5.341918289,5.327242561,5.341918289,5.341918289,5.341918289,5.295652737,5.295652737,5.295652737,5.341918289,5.341918289,5.341918289,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10409,1.703032712,1.703032712,1.703032712,1.703032712,1.703032712,1.717911284,1.713191706,1.717911284,1.717911284,1.717911284,1.703032712,1.703032712,1.703032712,1.717911284,1.717911284,1.717911284,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10410,0.082720888,0.082720888,0.082720888,0.082720888,0.082720888,0.083443581,0.083214338,0.083443581,0.083443581,0.083443581,0.082720888,0.082720888,0.082720888,0.083443581,0.083443581,0.083443581,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10415,0.006786901,0.006786901,0.006786901,0.006786901,0.006786901,0.006846195,0.006827386,0.006846195,0.006846195,0.006846195,0.006786901,0.006786901,0.006786901,0.006846195,0.006846195,0.006846195,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10416,0.150781487,0.150781487,0.150781487,0.150781487,0.150781487,0.152098791,0.151680934,0.152098791,0.152098791,0.152098791,0.150781487,0.150781487,0.150781487,0.152098791,0.152098791,0.152098791,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10417,4.612775707,4.612775707,4.612775707,4.612775707,4.612775707,4.653075294,4.640292008,4.653075294,4.653075294,4.653075294,4.612775707,4.612775707,4.612775707,4.653075294,4.653075294,4.653075294,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10418,5.40086186,5.40086186,5.40086186,5.40086186,5.40086186,5.448046573,5.433079282,5.448046573,5.448046573,5.448046573,5.40086186,5.40086186,5.40086186,5.448046573,5.448046573,5.448046573,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10419,5.401248282,5.401248282,5.401248282,5.401248282,5.401248282,5.448436371,5.433468009,5.448436371,5.448436371,5.448436371,5.401248282,5.401248282,5.401248282,5.448436371,5.448436371,5.448436371,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10420,5.400199982,5.400199982,5.400199982,5.400199982,5.400199982,5.447378914,5.432413456,5.447378914,5.447378914,5.447378914,5.400199982,5.400199982,5.400199982,5.447378914,5.447378914,5.447378914,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10421,5.400290787,5.400290787,5.400290787,5.400290787,5.400290787,5.447470511,5.432504802,5.447470511,5.447470511,5.447470511,5.400290787,5.400290787,5.400290787,5.447470511,5.447470511,5.447470511,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10422,5.400146542,5.400146542,5.400146542,5.400146542,5.400146542,5.447325006,5.432359697,5.447325006,5.447325006,5.447325006,5.400146542,5.400146542,5.400146542,5.447325006,5.447325006,5.447325006,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10423,5.40229641,5.40229641,5.40229641,5.40229641,5.40229641,5.449493657,5.434522389,5.449493657,5.449493657,5.449493657,5.40229641,5.40229641,5.40229641,5.449493657,5.449493657,5.449493657,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10424,5.402875917,5.402875917,5.402875917,5.402875917,5.402875917,5.450078226,5.435105353,5.450078226,5.450078226,5.450078226,5.402875917,5.402875917,5.402875917,5.450078226,5.450078226,5.450078226,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10501,5.773393633,5.773393633,5.773393633,5.773393633,5.773393633,5.823832977,5.807833296,5.823832977,5.823832977,5.823832977,5.773393633,5.773393633,5.773393633,5.823832977,5.823832977,5.823832977,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10502,5.748129837,5.748129837,5.748129837,5.748129837,5.748129837,5.798348462,5.782418794,5.798348462,5.798348462,5.798348462,5.748129837,5.748129837,5.748129837,5.798348462,5.798348462,5.798348462,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,10503,5.698416589,5.698416589,5.698416589,5.698416589,5.698416589,5.748200894,5.732408995,5.748200894,5.748200894,5.748200894,5.698416589,5.698416589,5.698416589,5.748200894,5.748200894,5.748200894,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
