//Complete Material and Composite List,,,,,,,,,,,,,,,,,,,,,,,,
//Save this TAB as MaterialData_T24N_2019.csv in the RulesetDev\Rulesets\T24N\Rules\Tables folder,,,,,,,,,,,,,,,,,,,,,,,,
TABLE MaterialData,,,,,,,,,,,,,,,,,,,,,,,,
CodeCat,MatList,Thkns,Rvalue,ThrmlCndct,Dens,SpecHt,ExtRoughness,Library_Res_Name,CSE_CondCT,CSE_Cond,CSE_SpecHt,CSE_Dens,NRCCPRF_MatEnum,NRCCPRF_GlazingMatEnum,// For Reference,,,,,,,,,
//Material Category,Material Name,Thickness,Resistance,Conductivity,Density,Specific Heat,Roughness,,Coef. for temp. adjustment of Cond,,,,,,Input,,,,,,,,,
//,,(in.),(h-ft2-F/BTU),(BTU/h-ft-F),(lb/ft3),(BTU/lb-F),,,(F-1),(BTU/h-ft-F),(BTU/lb-F),(lb/ft3),,,,,,,,,,,,
Roofing,15 PSF Roof - 1 1/2 in.,1.50,0.08,1.5006,120.00,0.20,VeryRough,15 PSF Roof,-1,1.000000,-1,-1,Roof15LbPerFt2Thickness1_5In,,CEC Bruce,,,,,,,,,
Roofing,25 PSF Roof - 2 1/2 in.,2.50,0.08,2.501,120.00,0.20,VeryRough,25 PSF Roof,-1,1.000000,-1,-1,Roof25LbPerFt2Thickness2_5In,,CEC Bruce,,,,,,,,,
Roofing,Asbestos or cement shingles - 3/8 in.,0.38,0.21,0.1492,120.00,0.24,VeryRough,NA,-1,-1,-1,-1,AsbestosOrCementShingles0_375In,,AEC,,,,,,,,,
Roofing,Asphalt - bitumen with inert fill - 100 lb/ft3 - 3/4 in.,0.75,0.25,0.25,100.00,0.30,VeryRough,NA,-1,-1,-1,-1,AsphaltBitumenInertFill100LbPerFt3Thickness0_75In,,AEC,,,,,,,,,
Roofing,Asphalt - bitumen with inert fill - 144 lb/ft3 - 3/4 in.,0.75,0.09,0.6667,144.00,0.30,VeryRough,NA,-1,-1,-1,-1,AsphaltBitumenInertFill144LbPerFt3Thickness0_75In,,AEC,,,,,,,,,
Roofing,Asphalt roll roofing - 1/4 in.,0.25,0.15,0.1392,129.60,0.36,VeryRough,NA,-1,-1,-1,-1,AsphaltRollRoofing0_25In,,RH CEC,,,,,,,,,
Roofing,Asphalt shingles - 1/4 in.,0.25,0.45,0.0467,129.60,0.30,VeryRough,NA,-1,-1,-1,-1,AsphaltShingles0_25In,,RH CEC,,,,,,,,,
Roofing,Built-up roofing - 3/8 in.,0.38,0.33,0.095,70.00,0.35,VeryRough,NA,-1,-1,-1,-1,BuiltUpRoofing0_375In,,AEC,,,,,,,,,
Roofing,Clay tile - 1/2 in.,0.50,2.63,0.0158,85.00,0.21,MediumRough,NA,-1,-1,-1,-1,ClayTile0_5In,,AEC,,,,,,,,,
Roofing,Light Roof - 2/5 in.,0.20,0.08,0.2001,120.00,0.20,VeryRough,Light Roof,-1,1.000000,-1,-1,LightRoof0_4In,,CEC Bruce,,,,,,,,,
Roofing,Mastic asphalt (heavy - 20% grit) - 1 in.,1.00,0.77,0.1083,59.00,0.22,VeryRough,NA,-1,-1,-1,-1,MasticAsphaltHeavy20PercentGrit1In,,AEC,,,,,,,,,
Roofing,Metal Standing Seam - 1/16 in.,0.0625,0.00,1.28,488.22,0.12,Smooth,NA,-1,-1,-1,-1,MetalStandingSeam0_0625In,,RH CEC,,,,,,,,,
Roofing,Roof Gravel - 1 in.,1.00,0.10,0.8333,105.00,0.19,VeryRough,NA,-1,-1,-1,-1,RoofGravel1In,,RH CEC,,,,,,,,,
Roofing,Roof Gravel - 1/2 in.,0.50,0.05,0.8333,105.00,0.19,VeryRough,NA,-1,-1,-1,-1,RoofGravel0_5In,,RH CEC,,,,,,,,,
Roofing,Single Ply Roofing - 1/4 in.,0.25,0.00,5.2083,30.00,0.30,Smooth,NA,-1,-1,-1,-1,SinglePlyRoofing0_25In,,CEC RJ,,,,,,,,,
Roofing,Slate - 1/2 in.,0.50,0.05,0.9192,119.81,0.30,VeryRough,NA,-1,-1,-1,-1,Slate0_5In,,CEC Doug,,,,,,,,,
Roofing,Tile Gap - 3/4 in.,0.75,1.13,0.0551,70.00,0.24,VeryRough,TileGap,-1,0.073530,-1,0.075,TileGap0_75In,,CEC Bruce,,,,,,,,,
Roofing,Wood shingles - 3/4 in.,0.75,0.90,0.0692,36.94,0.31,VeryRough,NA,-1,-1,-1,-1,WoodShingles0_75In,,AEC,,,,,,,,,
Roofing,Wood shingles - plain and plastic film faced - 3/4 in.,0.75,0.94,0.0667,22.00,0.31,VeryRough,NA,-1,-1,-1,-1,WoodShinglesPlainAndPlasticFilmFaced0_75In,,AEC,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R22 - I Joist Spline - 6 1/2 in.,6.5,28.08,0.01929,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR22I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R33 - I Joist Spline - 6 1/2 in.,6.5,38.497,0.01407,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR33I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R28 - I Joist Spline - 8 1/4 in.,8.25,33.867,0.0203,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR28I_JoistSpline8_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R36 - I Joist Spline - 10 1/4 in.,10.25,42.285,0.0202,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR36I_JoistSpline10_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R22 - Single 2x Spline - 6 1/2 in.,6.5,27.133,0.01996,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR22Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R33 - Single 2x Spline - 6 1/2 in.,6.5,38.497,0.01407,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR33Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R28 - Single 2x Spline - 8 1/4 in.,8.25,33.867,0.0203,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR28Single2xSpline8_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R36 - Single 2x Spline - 10 1/4 in.,10.25,40.308,0.02119,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR36Single2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R22 - Double 2x Spline - 6 1/2 in.,6.5,26.242,0.02064,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR22Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R33 - Double 2x Spline - 6 1/2 in.,6.5,35.292,0.01535,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR33Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R28 - Double 2x Spline - 8 1/4 in.,8.25,32.544,0.02113,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR28Double2xSpline8_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - Crawl Space - R36 - Double 2x Spline - 10 1/4 in.,10.25,38.497,0.02219,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_CrawlSpaceR36Double2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R22 - I Joist Spline - 6 1/2 in.,6.5,21.83,0.02481,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR22I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R33 - I Joist Spline - 6 1/2 in.,6.5,32.544,0.01664,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR33I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R28 - I Joist Spline - 8 1/4 in.,8.25,28.08,0.02448,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR28I_JoistSpline8_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R36 - I Joist Spline - 10 1/4 in.,10.25,35.292,0.0242,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR36I_JoistSpline10_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R22 - Single 2x Spline - 6 1/2 in.,6.5,21.22,0.02553,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR22Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R33 - Single 2x Spline - 6 1/2 in.,6.5,31.313,0.0173,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR33Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R28 - Single 2x Spline - 8 1/4 in.,8.25,27.133,0.02534,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR28Single2xSpline8_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R36 - Single 2x Spline - 10 1/4 in.,10.25,35.292,0.0242,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR36Single2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R22 - Double 2x Spline - 6 1/2 in.,6.5,20.086,0.02697,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR22Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R33 - Double 2x Spline - 6 1/2 in.,6.5,28.08,0.01929,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR33Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R28 - Double 2x Spline - 8 1/4 in.,8.25,26.242,0.0262,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR28Double2xSpline8_25In,,JA4-10,,,,,,,,,
SIPS Floor,SIPS - No Crawl Space - R36 - Double 2x Spline - 10 1/4 in.,10.25,32.544,0.02625,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_NoCrawlSpaceR36Double2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R22 - I joist Spline - 6 1/2 in.,6.5,21.516,0.02518,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R33 - I joist Spline - 6 1/2 in.,6.5,30.518,0.01775,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R28 - I joist Spline - 8 1/2 in.,8.5,28.563,0.0248,5.71,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28I_JoistSpline8_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R36 - I joist Spline - 10 1/4 in.,10.25,35.297,0.0242,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36I_JoistSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R55 - I joist Spline - 10 1/4 in.,10.25,53.816,0.01587,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55I_JoistSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R44 - I joist Spline - 12 1/4 in.,12.25,43.715,0.02335,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44I_JoistSpline12_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R22 - Single 2x Spline - 6 1/2 in.,6.5,20.987,0.0258,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R33 - Single 2x Spline - 6 1/2 in.,6.5,30.518,0.01775,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R28 - Single 2x Spline - 8 1/2 in.,8.5,27.672,0.0256,5.71,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28Single2xSpline8_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R36 - Single 2x Spline - 10 1/4 in.,10.25,33.974,0.02514,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36Single2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R55 - Single 2x Spline - 10 1/4 in.,10.25,50.892,0.01678,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55Single2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R44 - Single 2x Spline - 12 1/4 in.,12.25,41.738,0.02446,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44Single2xSpline12_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R22 - Double 2x Spline - 6 1/2 in.,6.5,19.999,0.02708,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R33 - Double 2x Spline - 6 1/2 in.,6.5,27.672,0.01957,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R28 - Double 2x Spline - 8 1/2 in.,8.5,25.287,0.02801,5.71,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28Double2xSpline8_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R36 - Double 2x Spline - 10 1/4 in.,10.25,32.743,0.02609,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36Double2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R55 - Double 2x Spline - 10 1/4 in.,10.25,45.879,0.01862,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55Double2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R44 - Double 2x Spline - 12 1/4 in.,12.25,38.26,0.02668,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44Double2xSpline12_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R22 - OSB Spline - 6 1/2 in.,6.5,22.65,0.02391,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22OSB_Spline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R33 - OSB Spline - 6 1/2 in.,6.5,31.593,0.01715,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33OSB_Spline6_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R28 - OSB Spline - 8 1/2 in.,8.5,28.563,0.0248,5.71,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28OSB_Spline8_5In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R36 - OSB Spline - 10 1/4 in.,10.25,36.722,0.02326,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36OSB_Spline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R55 - OSB Spline - 10 1/4 in.,10.25,57.084,0.01496,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55OSB_Spline10_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R44 - OSB Spline - 12 1/4 in.,12.25,45.879,0.02225,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44OSB_Spline12_25In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R14 - Metal Spline - 48 in.,48,11.593,0.345,1.83,0.27,Smooth,NA,-1,-1,-1,-1,SIPS_R14MetalSpline48In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R22 - Metal Spline - 48 in.,48,15.804,0.2533,1.83,0.27,Smooth,NA,-1,-1,-1,-1,SIPS_R22MetalSpline48In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R28 - Metal Spline - 48 in.,48,19.537,0.20474,1.83,0.27,Smooth,NA,-1,-1,-1,-1,SIPS_R28MetalSpline48In,,JA4-10,,,,,,,,,
SIPS Roof,SIPS - R36 - Metal Spline - 48 in.,48,21.516,0.1858,1.83,0.27,Smooth,NA,-1,-1,-1,-1,SIPS_R36MetalSpline48In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R14 - I joist Spline - 4 1/2 in.,4.5,12.746,0.02942,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R14I_JoistSpline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R18 - I joist Spline - 4 1/2 in.,4.5,15.409,0.02434,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R18I_JoistSpline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R22 - I joist Spline - 6 1/2 in.,6.5,19.293,0.02808,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R33 - I joist Spline - 6 1/2 in.,6.5,26.238,0.02064,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33I_JoistSpline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R28 - I joist Spline - 8 1/4 in.,8.25,25.487,0.02697,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28I_JoistSpline8_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R36 - I joist Spline - 10 1/4 in.,10.25,31.793,0.02687,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36I_JoistSpline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R55 - I joist Spline - 10 1/4 in.,10.25,43.915,0.01945,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55I_JoistSpline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R44 - I joist Spline - 12 1/4 in.,12.25,38.46,0.02654,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44I_JoistSpline12_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R14 - Single 2x Spline - 4 1/2 in.,4.5,12.545,0.02989,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R14Single2xSpline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R18 - Single 2x Spline - 4 1/2 in.,4.5,14.853,0.02525,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R18Single2xSpline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R22 - Single 2x Spline - 6 1/2 in.,6.5,18.46,0.02934,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R33 - Single 2x Spline - 6 1/2 in.,6.5,24.776,0.02186,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33Single2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R28 - Single 2x Spline - 8 1/4 in.,8.25,24.101,0.02853,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28Single2xSpline8_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R36 - Single 2x Spline - 10 1/4 in.,10.25,29.71,0.02875,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36Single2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R55 - Single 2x Spline - 10 1/4 in.,10.25,40.127,0.02129,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55Single2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R44 - Single 2x Spline - 12 1/4 in.,12.25,35.497,0.02876,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44Single2xSpline12_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R14 - Double 2x Spline - 4 1/2 in.,4.5,11.447,0.03276,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R14Double2xSpline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R18 - Double 2x Spline - 4 1/2 in.,4.5,13.612,0.02755,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R18Double2xSpline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R22 - Double 2x Spline - 6 1/2 in.,6.5,16.979,0.0319,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R33 - Double 2x Spline - 6 1/2 in.,6.5,21.716,0.02494,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33Double2xSpline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R28 - Double 2x Spline - 8 1/4 in.,8.25,21.716,0.03166,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28Double2xSpline8_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R36 - Double 2x Spline - 10 1/4 in.,10.25,27.031,0.0316,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36Double2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R55 - Double 2x Spline - 10 1/4 in.,10.25,34.174,0.025,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55Double2xSpline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R44 - Double 2x Spline - 12 1/4 in.,12.25,34.174,0.02987,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44Double2xSpline12_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R14 - OSB Spline - 4 1/2 in.,4.5,14.853,0.02525,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R14OSB_Spline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R18 - OSB Spline - 4 1/2 in.,4.5,17.328,0.02164,9.89,0.31,Smooth,NA,-1,-1,-1,-1,SIPS_R18OSB_Spline4_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R22 - OSB Spline - 6 1/2 in.,6.5,22.85,0.02371,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R22OSB_Spline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R33 - OSB Spline - 6 1/2 in.,6.5,29.71,0.01823,7.15,0.3,Smooth,NA,-1,-1,-1,-1,SIPS_R33OSB_Spline6_5In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R28 - OSB Spline - 8 1/4 in.,8.25,29.71,0.02314,5.85,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R28OSB_Spline8_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R36 - OSB Spline - 10 1/4 in.,10.25,36.922,0.02313,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R36OSB_Spline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R55 - OSB Spline - 10 1/4 in.,10.25,48.46,0.01763,4.9,0.29,Smooth,NA,-1,-1,-1,-1,SIPS_R55OSB_Spline10_25In,,JA4-10,,,,,,,,,
SIPS Wall,SIPS - R44 - OSB Spline - 12 1/4 in.,12.25,43.915,0.02325,4.27,0.28,Smooth,NA,-1,-1,-1,-1,SIPS_R44OSB_Spline12_25In,,JA4-10,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - No Ins.,2.27,0,0.0983,29.09,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_NoInsulation,AluminumNoThermalBreakSingleGlassStoneMetal_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R4 Ins.,1.83,0.709,0.0467,35.69,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R4Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R7 Ins.,2.55,1.061,0.0583,25.92,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R7Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R10 Ins.,3.27,1.249,0.0708,20.44,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R10Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R10Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R15 Ins.,4.47,1.437,0.0917,15.23,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R15Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R15Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R20 Ins.,5.67,1.548,0.1125,12.22,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R20Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R20Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R25 Ins.,6.87,1.625,0.1342,10.26,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R25Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R25Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Single glass pane. stone. or metal pane - R30 Ins.,8.07,1.664,0.155,8.88,0.27,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakSingleGlassStoneMetal_R30Insulation,AluminumNoThermalBreakSingleGlassStoneMetal_R30Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - No Ins.,2.27,0.009,0.07515,29.09,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_NoInsulation,AluminumNoThermalBreakDoubleNoLowE_NoInsulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R4 Ins.,1.83,0.863,0.0443,35.69,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R4Insulation,AluminumNoThermalBreakDoubleNoLowE_R4Insulation,JA4 Table 4.8.3,,,,,,,,,
Spandrel Panels,Aluminum w/out Thrml Break - Double glass with no low e coatings - R7 Ins.,2.55,1.137,0.05686,25.92,0.26,Smooth,NA,-1,-1,-1,-1,AluminumNoThermalBreakDoubleNoLowE_R7Insulation,AluminumNoThermalBreakDoubleNoLowE_R7Insulation,JA4 Table 4.8.3,,,,,,,,,
