,MoDaHr,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,110816,0.000285942,0.000285942,0.000285942,0.000285942,0.000285942,0.00028844,0.000287647,0.00028844,0.00028844,0.00028844,0.000285942,0.000285942,0.000285942,0.00028844,0.00028844,0.00028844
,110817,0.000290216,0.000290216,0.000290216,0.000290216,0.000290216,0.000292752,0.000291948,0.000292752,0.000292752,0.000292752,0.000290216,0.000290216,0.000290216,0.000292752,0.000292752,0.000292752
,110818,0.000292074,0.000292074,0.000292074,0.000292074,0.000292074,0.000294625,0.000293816,0.000294625,0.000294625,0.000294625,0.000292074,0.000292074,0.000292074,0.000294625,0.000294625,0.000294625
,110819,0.000292057,0.000292057,0.000292057,0.000292057,0.000292057,0.000294609,0.0002938,0.000294609,0.000294609,0.000294609,0.000292057,0.000292057,0.000292057,0.000294609,0.000294609,0.000294609
,110820,0.000291172,0.000291172,0.000291172,0.000291172,0.000291172,0.000293716,0.000292909,0.000293716,0.000293716,0.000293716,0.000291172,0.000291172,0.000291172,0.000293716,0.000293716,0.000293716
,110821,0.000290507,0.000290507,0.000290507,0.000290507,0.000290507,0.000293045,0.00029224,0.000293045,0.000293045,0.000293045,0.000290507,0.000290507,0.000290507,0.000293045,0.000293045,0.000293045
,110822,0.000289917,0.000289917,0.000289917,0.000289917,0.000289917,0.00029245,0.000291647,0.00029245,0.00029245,0.00029245,0.000289917,0.000289917,0.000289917,0.00029245,0.00029245,0.00029245
,110823,0.00028905,0.00028905,0.00028905,0.00028905,0.00028905,0.000291576,0.000290775,0.000291576,0.000291576,0.000291576,0.00028905,0.00028905,0.00028905,0.000291576,0.000291576,0.000291576
,110824,0.000286459,0.000286459,0.000286459,0.000286459,0.000286459,0.000288961,0.000288167,0.000288961,0.000288961,0.000288961,0.000286459,0.000286459,0.000286459,0.000288961,0.000288961,0.000288961
,110901,0.000287323,0.000287323,0.000287323,0.000287323,0.000287323,0.000289833,0.000289037,0.000289833,0.000289833,0.000289833,0.000287323,0.000287323,0.000287323,0.000289833,0.000289833,0.000289833
,110902,0.000265386,0.000265386,0.000265386,0.000265386,0.000265386,0.000267705,0.000266969,0.000267705,0.000267705,0.000267705,0.000265386,0.000265386,0.000265386,0.000267705,0.000267705,0.000267705
,110903,0.000254238,0.000254238,0.000254238,0.000254238,0.000254238,0.000256459,0.000255754,0.000256459,0.000256459,0.000256459,0.000254238,0.000254238,0.000254238,0.000256459,0.000256459,0.000256459
,110904,0.000253763,0.000253763,0.000253763,0.000253763,0.000253763,0.00025598,0.000255277,0.00025598,0.00025598,0.00025598,0.000253763,0.000253763,0.000253763,0.00025598,0.00025598,0.00025598
,110905,0.000262263,0.000262263,0.000262263,0.000262263,0.000262263,0.000264554,0.000263828,0.000264554,0.000264554,0.000264554,0.000262263,0.000262263,0.000262263,0.000264554,0.000264554,0.000264554
,110906,0.000287536,0.000287536,0.000287536,0.000287536,0.000287536,0.000290048,0.000289251,0.000290048,0.000290048,0.000290048,0.000287536,0.000287536,0.000287536,0.000290048,0.000290048,0.000290048
,110907,0.00029226,0.00029226,0.00029226,0.00029226,0.00029226,0.000294813,0.000294003,0.000294813,0.000294813,0.000294813,0.00029226,0.00029226,0.00029226,0.000294813,0.000294813,0.000294813
,110908,0.000237841,0.000237841,0.000237841,0.000237841,0.000237841,0.000239919,0.00023926,0.000239919,0.000239919,0.000239919,0.000237841,0.000237841,0.000237841,0.000239919,0.000239919,0.000239919
,110909,0.00015746,0.00015746,0.00015746,0.00015746,0.00015746,0.000155592,0.00015543,0.000155592,0.000155592,0.000155592,0.00015746,0.00015746,0.00015746,0.000155592,0.000155592,0.000155592
,110910,0.000142468,0.000142468,0.000142468,0.000142468,0.000142468,0.000140778,0.000140631,0.000140778,0.000140778,0.000140778,0.000142468,0.000142468,0.000142468,0.000140778,0.000140778,0.000140778
,110911,0.000135638,0.000135638,0.000135638,0.000135638,0.000135638,0.00013403,0.00013389,0.00013403,0.00013403,0.00013403,0.000135638,0.000135638,0.000135638,0.00013403,0.00013403,0.00013403
,110912,0.000125712,0.000125712,0.000125712,0.000125712,0.000125712,0.000124221,0.000124092,0.000124221,0.000124221,0.000124221,0.000125712,0.000125712,0.000125712,0.000124221,0.000124221,0.000124221
,110913,0.000134154,0.000134154,0.000134154,0.000134154,0.000134154,0.000132563,0.000132425,0.000132563,0.000132563,0.000132563,0.000134154,0.000134154,0.000134154,0.000132563,0.000132563,0.000132563
,110914,0.00013465,0.00013465,0.00013465,0.00013465,0.00013465,0.000133053,0.000132914,0.000133053,0.000133053,0.000133053,0.00013465,0.00013465,0.00013465,0.000133053,0.000133053,0.000133053
,110915,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182,0.000153182
,110916,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239,0.000177239
,110917,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685,0.000301685
,110918,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384,0.000302384
,110919,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362,0.000302362
,110920,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357,0.000302357
,110921,0.000304218,0.000304218,0.000304218,0.000304218,0.000304218,0.00030061,0.000300296,0.00030061,0.00030061,0.00030061,0.000304218,0.000304218,0.000304218,0.00030061,0.00030061,0.00030061
,110922,0.000304071,0.000304071,0.000304071,0.000304071,0.000304071,0.000300464,0.000300151,0.000300464,0.000300464,0.000300464,0.000304071,0.000304071,0.000304071,0.000300464,0.000300464,0.000300464
,110923,0.000295308,0.000295308,0.000295308,0.000295308,0.000295308,0.000297888,0.000297069,0.000297888,0.000297888,0.000297888,0.000295308,0.000295308,0.000295308,0.000297888,0.000297888,0.000297888
,110924,0.000294319,0.000294319,0.000294319,0.000294319,0.000294319,0.000296891,0.000296075,0.000296891,0.000296891,0.000296891,0.000294319,0.000294319,0.000294319,0.000296891,0.000296891,0.000296891
,111001,0.000266958,0.000266958,0.000266958,0.000266958,0.000266958,0.00026929,0.00026855,0.00026929,0.00026929,0.00026929,0.000266958,0.000266958,0.000266958,0.00026929,0.00026929,0.00026929
,111002,0.000266195,0.000266195,0.000266195,0.000266195,0.000266195,0.000268521,0.000267783,0.000268521,0.000268521,0.000268521,0.000266195,0.000266195,0.000266195,0.000268521,0.000268521,0.000268521
,111003,0.00026523,0.00026523,0.00026523,0.00026523,0.00026523,0.000267547,0.000266812,0.000267547,0.000267547,0.000267547,0.00026523,0.00026523,0.00026523,0.000267547,0.000267547,0.000267547
,111004,0.000265021,0.000265021,0.000265021,0.000265021,0.000265021,0.000267336,0.000266602,0.000267336,0.000267336,0.000267336,0.000265021,0.000265021,0.000265021,0.000267336,0.000267336,0.000267336
,111005,0.000266127,0.000266127,0.000266127,0.000266127,0.000266127,0.000268452,0.000267715,0.000268452,0.000268452,0.000268452,0.000266127,0.000266127,0.000266127,0.000268452,0.000268452,0.000268452
,111006,0.00026707,0.00026707,0.00026707,0.00026707,0.00026707,0.000269404,0.000268663,0.000269404,0.000269404,0.000269404,0.00026707,0.00026707,0.00026707,0.000269404,0.000269404,0.000269404
,111007,0.000267631,0.000267631,0.000267631,0.000267631,0.000267631,0.00026997,0.000269228,0.00026997,0.00026997,0.00026997,0.000267631,0.000267631,0.000267631,0.00026997,0.00026997,0.00026997
,111008,0.000256005,0.000256005,0.000256005,0.000256005,0.000256005,0.000258242,0.000257532,0.000258242,0.000258242,0.000258242,0.000256005,0.000256005,0.000256005,0.000258242,0.000258242,0.000258242
,111009,0.000183814,0.000183814,0.000183814,0.000183814,0.000183814,0.000181634,0.000181444,0.000181634,0.000181634,0.000181634,0.000183814,0.000183814,0.000183814,0.000181634,0.000181634,0.000181634
,111010,0.000161536,0.000161536,0.000161536,0.000161536,0.000161536,0.00015962,0.000159454,0.00015962,0.00015962,0.00015962,0.000161536,0.000161536,0.000161536,0.00015962,0.00015962,0.00015962
,111011,0.000161281,0.000161281,0.000161281,0.000161281,0.000161281,0.000159368,0.000159202,0.000159368,0.000159368,0.000159368,0.000161281,0.000161281,0.000161281,0.000159368,0.000159368,0.000159368
,111012,0.000161559,0.000161559,0.000161559,0.000161559,0.000161559,0.000159642,0.000159476,0.000159642,0.000159642,0.000159642,0.000161559,0.000161559,0.000161559,0.000159642,0.000159642,0.000159642
,111013,0.00016123,0.00016123,0.00016123,0.00016123,0.00016123,0.000159317,0.000159151,0.000159317,0.000159317,0.000159317,0.00016123,0.00016123,0.00016123,0.000159317,0.000159317,0.000159317
,111014,0.000163244,0.000163244,0.000163244,0.000163244,0.000163244,0.000161308,0.000161139,0.000161308,0.000161308,0.000161308,0.000163244,0.000163244,0.000163244,0.000161308,0.000161308,0.000161308
,111015,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483,0.000163483
,111016,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728,0.000178728
,111017,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279,0.00027279
,111018,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408,0.000273408
,111019,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413,0.000273413
,111020,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467,0.000273467
,111021,0.000275023,0.000275023,0.000275023,0.000275023,0.000275023,0.000271761,0.000271478,0.000271761,0.000271761,0.000271761,0.000275023,0.000275023,0.000275023,0.000271761,0.000271761,0.000271761
,111022,0.000274703,0.000274703,0.000274703,0.000274703,0.000274703,0.000271445,0.000271162,0.000271445,0.000271445,0.000271445,0.000274703,0.000274703,0.000274703,0.000271445,0.000271445,0.000271445
,111023,0.000267094,0.000267094,0.000267094,0.000267094,0.000267094,0.000269427,0.000268687,0.000269427,0.000269427,0.000269427,0.000267094,0.000267094,0.000267094,0.000269427,0.000269427,0.000269427
,111024,0.000266448,0.000266448,0.000266448,0.000266448,0.000266448,0.000268775,0.000268037,0.000268775,0.000268775,0.000268775,0.000266448,0.000266448,0.000266448,0.000268775,0.000268775,0.000268775
,111101,0.00023164,0.00023164,0.00023164,0.00023164,0.00023164,0.000233663,0.000233021,0.000233663,0.000233663,0.000233663,0.00023164,0.00023164,0.00023164,0.000233663,0.000233663,0.000233663
,111102,0.000229451,0.000229451,0.000229451,0.000229451,0.000229451,0.000231456,0.00023082,0.000231456,0.000231456,0.000231456,0.000229451,0.000229451,0.000229451,0.000231456,0.000231456,0.000231456
,111103,0.000226694,0.000226694,0.000226694,0.000226694,0.000226694,0.000228674,0.000228046,0.000228674,0.000228674,0.000228674,0.000226694,0.000226694,0.000226694,0.000228674,0.000228674,0.000228674
,111104,0.000225575,0.000225575,0.000225575,0.000225575,0.000225575,0.000227546,0.000226921,0.000227546,0.000227546,0.000227546,0.000225575,0.000225575,0.000225575,0.000227546,0.000227546,0.000227546
,111105,0.000226728,0.000226728,0.000226728,0.000226728,0.000226728,0.000228709,0.000228081,0.000228709,0.000228709,0.000228709,0.000226728,0.000226728,0.000226728,0.000228709,0.000228709,0.000228709
,111106,0.000230161,0.000230161,0.000230161,0.000230161,0.000230161,0.000232171,0.000231533,0.000232171,0.000232171,0.000232171,0.000230161,0.000230161,0.000230161,0.000232171,0.000232171,0.000232171
,111107,0.000234558,0.000234558,0.000234558,0.000234558,0.000234558,0.000236607,0.000235957,0.000236607,0.000236607,0.000236607,0.000234558,0.000234558,0.000234558,0.000236607,0.000236607,0.000236607
,111108,0.000214893,0.000214893,0.000214893,0.000214893,0.000214893,0.000216771,0.000216175,0.000216771,0.000216771,0.000216771,0.000214893,0.000214893,0.000214893,0.000216771,0.000216771,0.000216771
,111109,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.59E-05,2.58E-05,2.59E-05,2.59E-05,2.59E-05,2.57E-05,2.57E-05,2.57E-05,2.59E-05,2.59E-05,2.59E-05
,111110,4.74E-06,4.74E-06,4.74E-06,4.74E-06,4.74E-06,4.78E-06,4.77E-06,4.78E-06,4.78E-06,4.78E-06,4.74E-06,4.74E-06,4.74E-06,4.78E-06,4.78E-06,4.78E-06
,111111,1.98E-06,1.98E-06,1.98E-06,1.98E-06,1.98E-06,1.99E-06,1.99E-06,1.99E-06,1.99E-06,1.99E-06,1.98E-06,1.98E-06,1.98E-06,1.99E-06,1.99E-06,1.99E-06
,111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,111113,1.78E-08,1.78E-08,1.78E-08,1.78E-08,1.78E-08,1.80E-08,1.79E-08,1.80E-08,1.80E-08,1.80E-08,1.78E-08,1.78E-08,1.78E-08,1.80E-08,1.80E-08,1.80E-08
,111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,111115,5.66E-07,5.66E-07,5.66E-07,5.66E-07,5.66E-07,5.71E-07,5.69E-07,5.71E-07,5.71E-07,5.71E-07,5.66E-07,5.66E-07,5.66E-07,5.71E-07,5.71E-07,5.71E-07
,111116,2.44E-05,2.44E-05,2.44E-05,2.44E-05,2.44E-05,2.47E-05,2.46E-05,2.47E-05,2.47E-05,2.47E-05,2.44E-05,2.44E-05,2.44E-05,2.47E-05,2.47E-05,2.47E-05
,111117,0.000235456,0.000235456,0.000235456,0.000235456,0.000235456,0.000237513,0.00023686,0.000237513,0.000237513,0.000237513,0.000235456,0.000235456,0.000235456,0.000237513,0.000237513,0.000237513
,111118,0.000238044,0.000238044,0.000238044,0.000238044,0.000238044,0.000240124,0.000239464,0.000240124,0.000240124,0.000240124,0.000238044,0.000238044,0.000238044,0.000240124,0.000240124,0.000240124
,111119,0.000238079,0.000238079,0.000238079,0.000238079,0.000238079,0.000240159,0.0002395,0.000240159,0.000240159,0.000240159,0.000238079,0.000238079,0.000238079,0.000240159,0.000240159,0.000240159
,111120,0.00023811,0.00023811,0.00023811,0.00023811,0.00023811,0.00024019,0.00023953,0.00024019,0.00024019,0.00024019,0.00023811,0.00023811,0.00023811,0.00024019,0.00024019,0.00024019
,111121,0.000237832,0.000237832,0.000237832,0.000237832,0.000237832,0.00023991,0.000239251,0.00023991,0.00023991,0.00023991,0.000237832,0.000237832,0.000237832,0.00023991,0.00023991,0.00023991
,111122,0.000236643,0.000236643,0.000236643,0.000236643,0.000236643,0.00023871,0.000238054,0.00023871,0.00023871,0.00023871,0.000236643,0.000236643,0.000236643,0.00023871,0.00023871,0.00023871
,111123,0.000234857,0.000234857,0.000234857,0.000234857,0.000234857,0.000236908,0.000236258,0.000236908,0.000236908,0.000236908,0.000234857,0.000234857,0.000234857,0.000236908,0.000236908,0.000236908
,111124,0.000221205,0.000221205,0.000221205,0.000221205,0.000221205,0.000223138,0.000222525,0.000223138,0.000223138,0.000223138,0.000221205,0.000221205,0.000221205,0.000223138,0.000223138,0.000223138
,111201,0.00021452,0.00021452,0.00021452,0.00021452,0.00021452,0.000216395,0.0002158,0.000216395,0.000216395,0.000216395,0.00021452,0.00021452,0.00021452,0.000216395,0.000216395,0.000216395
,111202,0.000217359,0.000217359,0.000217359,0.000217359,0.000217359,0.000219258,0.000218655,0.000219258,0.000219258,0.000219258,0.000217359,0.000217359,0.000217359,0.000219258,0.000219258,0.000219258
,111203,0.000204686,0.000204686,0.000204686,0.000204686,0.000204686,0.000206474,0.000205907,0.000206474,0.000206474,0.000206474,0.000204686,0.000204686,0.000204686,0.000206474,0.000206474,0.000206474
,111204,0.000202959,0.000202959,0.000202959,0.000202959,0.000202959,0.000204732,0.00020417,0.000204732,0.000204732,0.000204732,0.000202959,0.000202959,0.000202959,0.000204732,0.000204732,0.000204732
,111205,0.000211552,0.000211552,0.000211552,0.000211552,0.000211552,0.0002134,0.000212814,0.0002134,0.0002134,0.0002134,0.000211552,0.000211552,0.000211552,0.0002134,0.0002134,0.0002134
,111206,0.000221946,0.000221946,0.000221946,0.000221946,0.000221946,0.000223885,0.00022327,0.000223885,0.000223885,0.000223885,0.000221946,0.000221946,0.000221946,0.000223885,0.000223885,0.000223885
,111207,0.000234709,0.000234709,0.000234709,0.000234709,0.000234709,0.00023676,0.000236109,0.00023676,0.00023676,0.00023676,0.000234709,0.000234709,0.000234709,0.00023676,0.00023676,0.00023676
,111208,0.00013772,0.00013772,0.00013772,0.00013772,0.00013772,0.000138923,0.000138541,0.000138923,0.000138923,0.000138923,0.00013772,0.00013772,0.00013772,0.000138923,0.000138923,0.000138923
,111209,9.58E-06,9.58E-06,9.58E-06,9.58E-06,9.58E-06,9.46E-06,9.46E-06,9.46E-06,9.46E-06,9.46E-06,9.58E-06,9.58E-06,9.58E-06,9.46E-06,9.46E-06,9.46E-06
,111210,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.61E-06,1.61E-06,1.61E-06,1.59E-06,1.59E-06,1.59E-06
,111211,2.24E-07,2.24E-07,2.24E-07,2.24E-07,2.24E-07,2.22E-07,2.21E-07,2.22E-07,2.22E-07,2.22E-07,2.24E-07,2.24E-07,2.24E-07,2.22E-07,2.22E-07,2.22E-07
,111212,2.08E-06,2.08E-06,2.08E-06,2.08E-06,2.08E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.08E-06,2.08E-06,2.08E-06,2.05E-06,2.05E-06,2.05E-06
,111213,2.19E-06,2.19E-06,2.19E-06,2.19E-06,2.19E-06,2.16E-06,2.16E-06,2.16E-06,2.16E-06,2.16E-06,2.19E-06,2.19E-06,2.19E-06,2.16E-06,2.16E-06,2.16E-06
,111214,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1.31E-07,1.31E-07,1.31E-07,1.31E-07,1.31E-07,1.32E-07,1.32E-07,1.32E-07,1.31E-07,1.31E-07,1.31E-07
,111215,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07,3.35E-07
,111216,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05
,111217,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157,0.000248157
,111218,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391,0.000254391
,111219,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446,0.000254446
,111220,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571,0.000254571
,111221,0.000256279,0.000256279,0.000256279,0.000256279,0.000256279,0.00025324,0.000252976,0.00025324,0.00025324,0.00025324,0.000256279,0.000256279,0.000256279,0.00025324,0.00025324,0.00025324
,111222,0.00025467,0.00025467,0.00025467,0.00025467,0.00025467,0.00025165,0.000251387,0.00025165,0.00025165,0.00025165,0.00025467,0.00025467,0.00025467,0.00025165,0.00025165,0.00025165
,111223,0.000247229,0.000247229,0.000247229,0.000247229,0.000247229,0.000249389,0.000248703,0.000249389,0.000249389,0.000249389,0.000247229,0.000247229,0.000247229,0.000249389,0.000249389,0.000249389
