;,2025 Energy Code: Long-term System Cost (LSC) NEM3-ACC (Avoided Cost Calculator) Hourly Factors,,,,,,,,,,,,,,,
;,Source:,,from CEC/RJW via e-mail  7/15/24:  2025_LSCHourlyExportValuesACC.xlsx,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Last modified:,,07/16/24 - SAC - converted into look-up table for CBECC(-Res) rulesets,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Export LSC (CZ1; 30-yr PV$/kWh),Export LSC (CZ2; 30-yr PV$/kWh),Export LSC (CZ3; 30-yr PV$/kWh),Export LSC (CZ4; 30-yr PV$/kWh),Export LSC (CZ5; 30-yr PV$/kWh),Export LSC (CZ6; 30-yr PV$/kWh),Export LSC (CZ7; 30-yr PV$/kWh),Export LSC (CZ8; 30-yr PV$/kWh),Export LSC (CZ9; 30-yr PV$/kWh),Export LSC (CZ10; 30-yr PV$/kWh),Export LSC (CZ11; 30-yr PV$/kWh),Export LSC (CZ12; 30-yr PV$/kWh),Export LSC (CZ13; 30-yr PV$/kWh),Export LSC (CZ14; 30-yr PV$/kWh),Export LSC (CZ15; 30-yr PV$/kWh),Export LSC (CZ16; 30-yr PV$/kWh)
; MoDaHr,,,,,,,,,,,,,,,,
; CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
72317,0.977677101,0.977677101,0.977677101,0.977677101,0.977677101,0.961681713,0.980191744,0.961681713,0.961681713,0.961681713,0.977677101,0.977677101,0.977677101,0.961681713,0.961681713,0.961681713
72318,1.571322992,1.571322992,1.571322992,1.571322992,1.571322992,1.561410912,1.571646489,1.561410912,1.561410912,1.561410912,1.571322992,1.571322992,1.571322992,1.561410912,1.561410912,1.561410912
72319,8.796693027,8.796693027,8.796693027,8.796693027,8.796693027,8.517796179,8.617233546,8.517796179,8.517796179,8.517796179,8.796693027,8.796693027,8.796693027,8.517796179,8.517796179,8.517796179
72320,3.538289046,3.538289046,3.538289046,3.538289046,3.538289046,3.460700537,3.490701396,3.460700537,3.460700537,3.460700537,3.538289046,3.538289046,3.538289046,3.460700537,3.460700537,3.460700537
72321,1.526076472,1.526076472,1.526076472,1.526076472,1.526076472,1.521524366,1.526079701,1.521524366,1.521524366,1.521524366,1.526076472,1.526076472,1.526076472,1.521524366,1.521524366,1.521524366
72322,1.493768646,1.493768646,1.493768646,1.493768646,1.493768646,1.490017158,1.493746764,1.490017158,1.490017158,1.490017158,1.493768646,1.493768646,1.493768646,1.490017158,1.490017158,1.490017158
72323,1.429632921,1.429632921,1.429632921,1.429632921,1.429632921,1.423354169,1.429631488,1.423354169,1.423354169,1.423354169,1.429632921,1.429632921,1.429632921,1.423354169,1.423354169,1.423354169
72324,1.446499135,1.446499135,1.446499135,1.446499135,1.446499135,1.450537715,1.44651365,1.450537715,1.450537715,1.450537715,1.446499135,1.446499135,1.446499135,1.450537715,1.450537715,1.450537715
72401,1.323440477,1.323440477,1.323440477,1.323440477,1.323440477,1.320493929,1.323417779,1.320493929,1.320493929,1.320493929,1.323440477,1.323440477,1.323440477,1.320493929,1.320493929,1.320493929
72402,1.309786159,1.309786159,1.309786159,1.309786159,1.309786159,1.308917862,1.309796599,1.308917862,1.308917862,1.308917862,1.309786159,1.309786159,1.309786159,1.308917862,1.308917862,1.308917862
72403,1.30832037,1.30832037,1.30832037,1.30832037,1.30832037,1.308563982,1.308346294,1.308563982,1.308563982,1.308563982,1.30832037,1.30832037,1.30832037,1.308563982,1.308563982,1.308563982
72404,1.307083328,1.307083328,1.307083328,1.307083328,1.307083328,1.307357315,1.307070125,1.307357315,1.307357315,1.307357315,1.307083328,1.307083328,1.307083328,1.307357315,1.307357315,1.307357315
72405,1.321555265,1.321555265,1.321555265,1.321555265,1.321555265,1.322081675,1.321569703,1.322081675,1.322081675,1.322081675,1.321555265,1.321555265,1.321555265,1.322081675,1.322081675,1.322081675
72406,1.291559229,1.291559229,1.291559229,1.291559229,1.291559229,1.292960393,1.291548907,1.292960393,1.292960393,1.292960393,1.291559229,1.291559229,1.291559229,1.292960393,1.292960393,1.292960393
72407,0.804174219,0.804174219,0.804174219,0.804174219,0.804174219,0.833288331,0.805222847,0.833288331,0.833288331,0.833288331,0.804174219,0.804174219,0.804174219,0.833288331,0.833288331,0.833288331
72408,0.654313,0.654313,0.654313,0.654313,0.654313,0.68282872,0.660401021,0.68282872,0.68282872,0.68282872,0.654313,0.654313,0.654313,0.68282872,0.68282872,0.68282872
72409,0.644802807,0.644802807,0.644802807,0.644802807,0.644802807,0.681917831,0.66379185,0.681917831,0.681917831,0.681917831,0.644802807,0.644802807,0.644802807,0.681917831,0.681917831,0.681917831
72410,0.641566663,0.641566663,0.641566663,0.641566663,0.641566663,0.656883819,0.642536268,0.656883819,0.656883819,0.656883819,0.641566663,0.641566663,0.641566663,0.656883819,0.656883819,0.656883819
72411,0.612098599,0.612098599,0.612098599,0.612098599,0.612098599,0.629166378,0.618395552,0.629166378,0.629166378,0.629166378,0.612098599,0.612098599,0.612098599,0.629166378,0.629166378,0.629166378
72412,0.579444792,0.579444792,0.579444792,0.579444792,0.579444792,0.586710275,0.576276534,0.586710275,0.586710275,0.586710275,0.579444792,0.579444792,0.579444792,0.586710275,0.586710275,0.586710275
72413,0.571573449,0.571573449,0.571573449,0.571573449,0.571573449,0.576697653,0.569001697,0.576697653,0.576697653,0.576697653,0.571573449,0.571573449,0.571573449,0.576697653,0.576697653,0.576697653
72414,0.571352586,0.571352586,0.571352586,0.571352586,0.571352586,0.586234809,0.582294105,0.586234809,0.586234809,0.586234809,0.571352586,0.571352586,0.571352586,0.586234809,0.586234809,0.586234809
72415,0.56138673,0.56138673,0.56138673,0.56138673,0.56138673,0.572811452,0.558009983,0.572811452,0.572811452,0.572811452,0.56138673,0.56138673,0.56138673,0.572811452,0.572811452,0.572811452
72416,0.590996759,0.590996759,0.590996759,0.590996759,0.590996759,0.60801946,0.591608059,0.60801946,0.60801946,0.60801946,0.590996759,0.590996759,0.590996759,0.60801946,0.60801946,0.60801946
72417,0.968486867,0.968486867,0.968486867,0.968486867,0.968486867,0.96625347,0.971461356,0.96625347,0.96625347,0.96625347,0.968486867,0.968486867,0.968486867,0.96625347,0.96625347,0.96625347
72418,1.60302817,1.60302817,1.60302817,1.60302817,1.60302817,1.579409527,1.603328243,1.579409527,1.579409527,1.579409527,1.60302817,1.60302817,1.60302817,1.579409527,1.579409527,1.579409527
72419,8.95293525,8.95293525,8.95293525,8.95293525,8.95293525,8.721805257,8.769731969,8.721805257,8.721805257,8.721805257,8.95293525,8.95293525,8.95293525,8.721805257,8.721805257,8.721805257
72420,3.577317185,3.577317185,3.577317185,3.577317185,3.577317185,3.517611711,3.528721607,3.517611711,3.517611711,3.517611711,3.577317185,3.577317185,3.577317185,3.517611711,3.517611711,3.517611711
72421,1.525239206,1.525239206,1.525239206,1.525239206,1.525239206,1.528768506,1.525233577,1.528768506,1.528768506,1.528768506,1.525239206,1.525239206,1.525239206,1.528768506,1.528768506,1.528768506
72422,1.493109208,1.493109208,1.493109208,1.493109208,1.493109208,1.494073738,1.493094188,1.494073738,1.494073738,1.494073738,1.493109208,1.493109208,1.493109208,1.494073738,1.494073738,1.494073738
72423,1.428133148,1.428133148,1.428133148,1.428133148,1.428133148,1.42983518,1.42814218,1.42983518,1.42983518,1.42983518,1.428133148,1.428133148,1.428133148,1.42983518,1.42983518,1.42983518
72424,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055,1.368196589,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055,1.36816055
72501,1.288075501,1.288075501,1.288075501,1.288075501,1.288075501,1.292351367,1.28806207,1.292351367,1.292351367,1.292351367,1.288075501,1.288075501,1.288075501,1.292351367,1.292351367,1.292351367
72502,1.263004805,1.263004805,1.263004805,1.263004805,1.263004805,1.268566208,1.263001789,1.268566208,1.268566208,1.268566208,1.263004805,1.263004805,1.263004805,1.268566208,1.268566208,1.268566208
72503,1.267965474,1.267965474,1.267965474,1.267965474,1.267965474,1.2716553,1.267942211,1.2716553,1.2716553,1.2716553,1.267965474,1.267965474,1.267965474,1.2716553,1.2716553,1.2716553
72504,1.253528347,1.253528347,1.253528347,1.253528347,1.253528347,1.258955092,1.253537544,1.258955092,1.258955092,1.258955092,1.253528347,1.253528347,1.253528347,1.258955092,1.258955092,1.258955092
72505,1.257488978,1.257488978,1.257488978,1.257488978,1.257488978,1.264507699,1.257494043,1.264507699,1.264507699,1.264507699,1.257488978,1.257488978,1.257488978,1.264507699,1.264507699,1.264507699
72506,1.222722952,1.222722952,1.222722952,1.222722952,1.222722952,1.233269545,1.222712637,1.233269545,1.233269545,1.233269545,1.222722952,1.222722952,1.222722952,1.233269545,1.233269545,1.233269545
72507,0.697758139,0.697758139,0.697758139,0.697758139,0.697758139,0.728167266,0.708155001,0.728167266,0.728167266,0.728167266,0.697758139,0.697758139,0.697758139,0.728167266,0.728167266,0.728167266
72508,0.603988711,0.603988711,0.603988711,0.603988711,0.603988711,0.629669202,0.611960147,0.629669202,0.629669202,0.629669202,0.603988711,0.603988711,0.603988711,0.629669202,0.629669202,0.629669202
72509,0.567049529,0.567049529,0.567049529,0.567049529,0.567049529,0.597022798,0.57001681,0.597022798,0.597022798,0.597022798,0.567049529,0.567049529,0.567049529,0.597022798,0.597022798,0.597022798
72510,0.564768234,0.564768234,0.564768234,0.564768234,0.564768234,0.579018829,0.555171816,0.579018829,0.579018829,0.579018829,0.564768234,0.564768234,0.564768234,0.579018829,0.579018829,0.579018829
72511,0.523841443,0.523841443,0.523841443,0.523841443,0.523841443,0.539249046,0.51812585,0.539249046,0.539249046,0.539249046,0.523841443,0.523841443,0.523841443,0.539249046,0.539249046,0.539249046
72512,0.506953544,0.506953544,0.506953544,0.506953544,0.506953544,0.512123739,0.499804346,0.512123739,0.512123739,0.512123739,0.506953544,0.506953544,0.506953544,0.512123739,0.512123739,0.512123739
72513,0.495062055,0.495062055,0.495062055,0.495062055,0.495062055,0.500186832,0.489518001,0.500186832,0.500186832,0.500186832,0.495062055,0.495062055,0.495062055,0.500186832,0.500186832,0.500186832
72514,0.479158223,0.479158223,0.479158223,0.479158223,0.479158223,0.495532939,0.481927034,0.495532939,0.495532939,0.495532939,0.479158223,0.479158223,0.479158223,0.495532939,0.495532939,0.495532939
72515,0.495989837,0.495989837,0.495989837,0.495989837,0.495989837,0.482150921,0.473957001,0.482150921,0.482150921,0.482150921,0.495989837,0.495989837,0.495989837,0.482150921,0.482150921,0.482150921
72516,0.513581957,0.513581957,0.513581957,0.513581957,0.513581957,0.514924021,0.505075911,0.514924021,0.514924021,0.514924021,0.513581957,0.513581957,0.513581957,0.514924021,0.514924021,0.514924021
72517,0.872655561,0.872655561,0.872655561,0.872655561,0.872655561,0.948135963,0.874964955,0.948135963,0.948135963,0.948135963,0.872655561,0.872655561,0.872655561,0.948135963,0.948135963,0.948135963
72518,1.481892552,1.481892552,1.481892552,1.481892552,1.481892552,1.51855177,1.482157454,1.51855177,1.51855177,1.51855177,1.481892552,1.481892552,1.481892552,1.51855177,1.51855177,1.51855177
72519,10.10065224,10.10065224,10.10065224,10.10065224,10.10065224,10.10609974,9.886148229,10.10609974,10.10609974,10.10609974,10.10065224,10.10065224,10.10065224,10.10609974,10.10609974,10.10609974
72520,3.830134533,3.830134533,3.830134533,3.830134533,3.830134533,3.846380531,3.773178533,3.846380531,3.846380531,3.846380531,3.830134533,3.830134533,3.830134533,3.846380531,3.846380531,3.846380531
72521,1.419926751,1.419926751,1.419926751,1.419926751,1.419926751,1.439025216,1.4199366,1.439025216,1.439025216,1.439025216,1.419926751,1.419926751,1.419926751,1.439025216,1.439025216,1.439025216
72522,1.387216546,1.387216546,1.387216546,1.387216546,1.387216546,1.405425494,1.38721518,1.405425494,1.405425494,1.405425494,1.387216546,1.387216546,1.387216546,1.405425494,1.405425494,1.405425494
72523,1.326509435,1.326509435,1.326509435,1.326509435,1.326509435,1.341442866,1.326513171,1.341442866,1.341442866,1.341442866,1.326509435,1.326509435,1.326509435,1.341442866,1.341442866,1.341442866
72524,1.371979321,1.371979321,1.371979321,1.371979321,1.371979321,1.361606748,1.372005277,1.361606748,1.361606748,1.361606748,1.371979321,1.371979321,1.371979321,1.361606748,1.361606748,1.361606748
72601,1.285082326,1.285082326,1.285082326,1.285082326,1.285082326,1.288524449,1.285060319,1.288524449,1.288524449,1.288524449,1.285082326,1.285082326,1.285082326,1.288524449,1.288524449,1.288524449
72602,1.258424682,1.258424682,1.258424682,1.258424682,1.258424682,1.264616456,1.258418278,1.264616456,1.264616456,1.264616456,1.258424682,1.258424682,1.258424682,1.264616456,1.264616456,1.264616456
72603,1.265004174,1.265004174,1.265004174,1.265004174,1.265004174,1.269067252,1.264986572,1.269067252,1.269067252,1.269067252,1.265004174,1.265004174,1.265004174,1.269067252,1.269067252,1.269067252
72604,1.249317519,1.249317519,1.249317519,1.249317519,1.249317519,1.255638393,1.249324493,1.255638393,1.255638393,1.255638393,1.249317519,1.249317519,1.249317519,1.255638393,1.255638393,1.255638393
72605,1.251861844,1.251861844,1.251861844,1.251861844,1.251861844,1.260766497,1.251860248,1.260766497,1.260766497,1.260766497,1.251861844,1.251861844,1.251861844,1.260766497,1.260766497,1.260766497
72606,1.216766164,1.216766164,1.216766164,1.216766164,1.216766164,1.229805334,1.216764589,1.229805334,1.229805334,1.229805334,1.216766164,1.216766164,1.216766164,1.229805334,1.229805334,1.229805334
72607,0.694147696,0.694147696,0.694147696,0.694147696,0.694147696,0.719904795,0.705086304,0.719904795,0.719904795,0.719904795,0.694147696,0.694147696,0.694147696,0.719904795,0.719904795,0.719904795
72608,0.609179738,0.609179738,0.609179738,0.609179738,0.609179738,0.622137576,0.617208684,0.622137576,0.622137576,0.622137576,0.609179738,0.609179738,0.609179738,0.622137576,0.622137576,0.622137576
72609,0.573604708,0.573604708,0.573604708,0.573604708,0.573604708,0.590260462,0.575742396,0.590260462,0.590260462,0.590260462,0.573604708,0.573604708,0.573604708,0.590260462,0.590260462,0.590260462
72610,0.570369985,0.570369985,0.570369985,0.570369985,0.570369985,0.572634966,0.560168181,0.572634966,0.572634966,0.572634966,0.570369985,0.570369985,0.570369985,0.572634966,0.572634966,0.572634966
72611,0.532403239,0.532403239,0.532403239,0.532403239,0.532403239,0.532569355,0.526680211,0.532569355,0.532569355,0.532569355,0.532403239,0.532403239,0.532403239,0.532569355,0.532569355,0.532569355
72612,0.517355954,0.517355954,0.517355954,0.517355954,0.517355954,0.507731096,0.510568305,0.507731096,0.507731096,0.507731096,0.517355954,0.517355954,0.517355954,0.507731096,0.507731096,0.507731096
72613,0.505356173,0.505356173,0.505356173,0.505356173,0.505356173,0.501568634,0.499042159,0.501568634,0.501568634,0.501568634,0.505356173,0.505356173,0.505356173,0.501568634,0.501568634,0.501568634
72614,0.485326575,0.485326575,0.485326575,0.485326575,0.485326575,0.498805093,0.487832139,0.498805093,0.498805093,0.498805093,0.485326575,0.485326575,0.485326575,0.498805093,0.498805093,0.498805093
72615,0.50509238,0.50509238,0.50509238,0.50509238,0.50509238,0.480697295,0.481393271,0.480697295,0.480697295,0.480697295,0.50509238,0.50509238,0.50509238,0.480697295,0.480697295,0.480697295
72616,0.520464085,0.520464085,0.520464085,0.520464085,0.520464085,0.510361034,0.512384412,0.510361034,0.510361034,0.510361034,0.520464085,0.520464085,0.520464085,0.510361034,0.510361034,0.510361034
72617,0.8724562,0.8724562,0.8724562,0.8724562,0.8724562,0.944564404,0.874550914,0.944564404,0.944564404,0.944564404,0.8724562,0.8724562,0.8724562,0.944564404,0.944564404,0.944564404
72618,1.45023773,1.45023773,1.45023773,1.45023773,1.45023773,1.497434513,1.450523317,1.497434513,1.497434513,1.497434513,1.45023773,1.45023773,1.45023773,1.497434513,1.497434513,1.497434513
72619,9.859115704,9.859115704,9.859115704,9.859115704,9.859115704,9.941907603,9.650441846,9.941907603,9.941907603,9.941907603,9.859115704,9.859115704,9.859115704,9.941907603,9.941907603,9.941907603
72620,3.769049537,3.769049537,3.769049537,3.769049537,3.769049537,3.799810869,3.713649781,3.799810869,3.799810869,3.799810869,3.769049537,3.769049537,3.769049537,3.799810869,3.799810869,3.799810869
72621,1.41544793,1.41544793,1.41544793,1.41544793,1.41544793,1.431847293,1.415469754,1.431847293,1.431847293,1.431847293,1.41544793,1.41544793,1.41544793,1.431847293,1.431847293,1.431847293
72622,1.382682308,1.382682308,1.382682308,1.382682308,1.382682308,1.39969999,1.382677366,1.39969999,1.39969999,1.39969999,1.382682308,1.382682308,1.382682308,1.39969999,1.39969999,1.39969999
72623,1.312971472,1.312971472,1.312971472,1.312971472,1.312971472,1.335126804,1.312967144,1.335126804,1.335126804,1.335126804,1.312971472,1.312971472,1.312971472,1.335126804,1.335126804,1.335126804
72624,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824,1.454356419,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824,1.454355824
72701,1.317074518,1.317074518,1.317074518,1.317074518,1.317074518,1.316001925,1.31705043,1.316001925,1.316001925,1.316001925,1.317074518,1.317074518,1.317074518,1.316001925,1.316001925,1.316001925
72702,1.303649342,1.303649342,1.303649342,1.303649342,1.303649342,1.303504096,1.303653711,1.303504096,1.303504096,1.303504096,1.303649342,1.303649342,1.303649342,1.303504096,1.303504096,1.303504096
72703,1.303895245,1.303895245,1.303895245,1.303895245,1.303895245,1.303835734,1.303923114,1.303835734,1.303835734,1.303835734,1.303895245,1.303895245,1.303895245,1.303835734,1.303835734,1.303835734
72704,1.302209658,1.302209658,1.302209658,1.302209658,1.302209658,1.302430605,1.302186376,1.302430605,1.302430605,1.302430605,1.302209658,1.302209658,1.302209658,1.302430605,1.302430605,1.302430605
72705,1.315790491,1.315790491,1.315790491,1.315790491,1.315790491,1.316665676,1.315798613,1.316665676,1.316665676,1.316665676,1.315790491,1.315790491,1.315790491,1.316665676,1.316665676,1.316665676
72706,1.286575569,1.286575569,1.286575569,1.286575569,1.286575569,1.287371524,1.286560144,1.287371524,1.287371524,1.287371524,1.286575569,1.286575569,1.286575569,1.287371524,1.287371524,1.287371524
72707,0.801368767,0.801368767,0.801368767,0.801368767,0.801368767,0.814458134,0.803150239,0.814458134,0.814458134,0.814458134,0.801368767,0.801368767,0.801368767,0.814458134,0.814458134,0.814458134
72708,0.656478479,0.656478479,0.656478479,0.656478479,0.656478479,0.670161935,0.662432031,0.670161935,0.670161935,0.670161935,0.656478479,0.656478479,0.656478479,0.670161935,0.670161935,0.670161935
72709,0.646714869,0.646714869,0.646714869,0.646714869,0.646714869,0.671972158,0.66432183,0.671972158,0.671972158,0.671972158,0.646714869,0.646714869,0.646714869,0.671972158,0.671972158,0.671972158
72710,0.641854778,0.641854778,0.641854778,0.641854778,0.641854778,0.650937034,0.642629921,0.650937034,0.650937034,0.650937034,0.641854778,0.641854778,0.641854778,0.650937034,0.650937034,0.650937034
72711,0.614016216,0.614016216,0.614016216,0.614016216,0.614016216,0.627755827,0.619695992,0.627755827,0.627755827,0.627755827,0.614016216,0.614016216,0.614016216,0.627755827,0.627755827,0.627755827
72712,0.583634241,0.583634241,0.583634241,0.583634241,0.583634241,0.5902529,0.580877511,0.5902529,0.5902529,0.5902529,0.583634241,0.583634241,0.583634241,0.5902529,0.5902529,0.5902529
72713,0.578420866,0.578420866,0.578420866,0.578420866,0.578420866,0.585142652,0.575368677,0.585142652,0.585142652,0.585142652,0.578420866,0.578420866,0.578420866,0.585142652,0.585142652,0.585142652
72714,0.575097816,0.575097816,0.575097816,0.575097816,0.575097816,0.595757279,0.586253752,0.595757279,0.595757279,0.595757279,0.575097816,0.575097816,0.575097816,0.595757279,0.595757279,0.595757279
72715,0.567469039,0.567469039,0.567469039,0.567469039,0.567469039,0.575542285,0.562985932,0.575542285,0.575542285,0.575542285,0.567469039,0.567469039,0.567469039,0.575542285,0.575542285,0.575542285
