,,,,Number of,Conditioned,,,LSC Margins,,Source Margin,Peak Cooling,Proposed Model Site Electric Use,,,,,,,,,,,,,,,Proposed Model Site Fuel Use,,,,,,Proposed Model LSC,,,,,,,,,,,,,,Proposed Model Source Energy,,,,,,,,,,,,Proposed Model Electric Demand,,,,,,,,,,,,,,Standard Model Site Electric Use,,,,,,,,,,,,Standard Model Site Fuel Use,,,,,Standard Model LSC,,,,,,,,,,,Standard Model Source Energy,,,,,,,,,,Standard Model Electric Demand,,,,,,,,,,,Software Versions,,,,Savings Results,,,,Calculated SSFs,,Compliance Total LSC Results By Fuel ($/ft2-yr),,,,Source Energy Results By Fuel (kBtu/ft2-yr),,,,Proposed PV Scaling,,,Self Utilization Credit,,HVAC Systems,,HVAC Total Capacities (kBtuh),,,,Proposed Model Site Electric CO2 Emissions,,,,,,,,,,,,,Proposed Model Site Fuel CO2 Emissions,,,,,Standard Model Site Electric CO2 Emissions,,,,,,,,,,Standard Model Site Fuel CO2 Emissions,,,,Proposed Model PV,,,,Standard Model PV,,,,Proposed Model Battery,,
,Project,,Climate,Dwelling,Area,,Pass /,Efficiency,Total,Total,Elec Margin,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,PeakCool,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,PeakCool,Spc Heat,Wtr Heat,Appl & Cook,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL Comp,Eff Total,Compliance,,End User,Fuel,Total Demand,Compliance Demand,Total LSC,Efficiency LSC,Proposed,Standard,Proposed Model,,Standard Model,,Proposed Model,,Standard Model,,Max PV,PV Scale,Scaled PV,LSC Margin,Battery,# Systems,# Equipment,Proposed Design,,Standard Design,,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Size,Generation,Export,Export,Size,Generation,Export,Export,Compliance Cap,Power,Control
Run Date/Time,Path/File,Run Title,Zone,Units,(ft2),Analysis Type,Fail,($/ft2-yr),($/ft2-yr),(kBtu/ft2-yr),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),($/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Ruleset,CSE,Application,Type,(kW),(kW),(%),(%),(frac),(frac),Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Ratio,Factor,Total kW,($/ft2-yr),Ratio,(count),(count),Heating,Cooling,Heating,Cooling,(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kWdc),(kWh/yr),(kWh/yr),(%),(kWdc),(kWh/yr),(kWh/yr),(%),(kWh),(kW),
"2025-11-05 20:40:28","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R07.ribd25","",7,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.86,n/a,246.021,99.9557,279.635,995.468,0,-3737.19,0,0,505.557,2020.75,2025.88,119.621,2555.7,1621.08,48.8363,0,0,0,0,0,0,0.86,0.53,0.89,3.12,0,-5.73,0,0,1.8,6.48,6.71,0.42,15.08,5.4,0.41,0.07,0.23,0.77,-1,0,0,0.5,1.46,1.76,0.12,4.32,0.0517934,0.00520249,0.0319313,0.0970081,0,-0.0134549,0,0,0.0586259,0.154897,0.245105,0.0202483,0.651357,0.185935,246.135,100.012,279.635,995.468,-3737.19,505.557,2020.75,2025.88,119.621,2555.87,1621.25,48.8673,0,0,0,0,0,0.86,0.53,0.89,3.12,-5.73,1.8,6.48,6.71,0.42,15.08,5.4,0.4,0.07,0.23,4.64,-1,0.5,1.46,1.76,0.12,8.18,0.0518182,0.00520155,0.0319313,0.0970081,-0.0134549,0.0586259,0.154897,0.245105,0.0202483,0.651381,0.185959,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",2.38953e-05,2.3886e-05,,,,,5.4,0,5.4,0,1.48,0,0.76,4.58,1,1,2.3512,,,1,1,28.383,28.779,28.2796,28.673,91.6788,14.5422,50.4516,170.169,0,-333.601,0,0,110.404,323.48,391.385,27.6732,846.183,0,0,0,0,0,45.861,7.27463,25.2258,85.0847,-111.2,55.2018,161.74,195.692,13.8366,478.717,0,0,0,0,2.3512,3738.28,1479.48,39.5764,2.3512,3738.28,1479.47,39.5761,0,0,"",
"2025-11-05 20:41:25","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R08.ribd25","",8,1,2100,"Proposed and Standard","PASS",0.01,0.01,3.77,35,287.185,448.052,280.731,950.625,0,-4216.05,0,0,505.557,2033.66,2025.88,119.621,2435.26,1966.59,172.142,0,0,0,0,0,0,1.16,1.5,0.9,2.99,0,-6.51,0,0,1.73,6.3,6.63,0.42,15.12,6.55,0.54,0.27,0.23,0.75,-1.06,0,0,0.5,1.46,1.76,0.12,4.57,0.111115,0.0201103,0.0320565,0.0966336,0,-0.0136254,0,0,0.0586259,0.154646,0.245105,0.0202483,0.724915,0.259915,287.321,448.18,280.731,950.624,-4216.05,505.557,2033.66,2025.88,119.621,2435.53,1966.86,172.223,0,0,0,0,0,1.16,1.51,0.9,2.99,-6.51,1.73,6.3,6.63,0.42,15.13,6.56,0.53,0.27,0.23,4.53,-1.06,0.5,1.46,1.76,0.12,8.34,0.11117,0.0201028,0.0320565,0.0966337,-0.0136254,0.0586259,0.154646,0.245105,0.0202483,0.724963,0.259963,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",4.81283e-05,4.80402e-05,,,,,6.55,0,6.56,0,1.79,0,1.09,4.47,1,1,2.6006,,,1,1,24.241,24.552,24.0601,24.3674,120.199,59.3817,50.6494,167.007,0,-354.899,0,0,110.404,324.419,391.385,27.6732,896.218,0,0,0,0,0,60.1288,29.6966,25.3247,83.5033,-118.3,55.2018,162.209,195.692,13.8366,507.294,0,0,0,0,2.6006,4217.29,1804.72,42.7933,2.6006,4217.29,1804.7,42.7928,0,0,"",
"2025-11-05 20:42:21","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R09.ribd25","",9,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.79,34,440.291,454.975,279.34,976.207,0,-4460.36,0,0,505.557,2025.88,2025.88,119.621,2367.39,2150.81,171.15,0,0,0,0,0,0,1.77,1.55,0.89,3.07,0,-6.8,0,0,1.72,6.28,6.63,0.42,15.53,7.28,0.82,0.27,0.23,0.78,-1.11,0,0,0.5,1.45,1.76,0.12,4.82,0.165263,0.0194566,0.0318976,0.0984065,0,-0.016141,0,0,0.0586259,0.154038,0.245105,0.0202483,0.7769,0.315023,440.36,455.029,279.34,976.207,-4460.36,505.557,2025.88,2025.88,119.621,2367.51,2150.94,171.182,0,0,0,0,0,1.77,1.55,0.89,3.07,-6.8,1.72,6.28,6.63,0.42,15.53,7.28,0.8,0.27,0.23,4.58,-1.11,0.5,1.46,1.76,0.12,8.61,0.165294,0.0194558,0.0318976,0.0984065,-0.016141,0.0586259,0.154038,0.245105,0.0202483,0.776931,0.315054,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",3.10919e-05,3.10687e-05,,,,,7.28,0,7.28,0,2.1,0,1.36,4.52,1,1,2.6473,,,1,1,23.999,24.305,23.9389,24.2438,181.733,59.3519,50.3984,172.638,0,-371.354,0,0,110.404,323.145,391.385,27.6732,945.373,0,0,0,0,0,90.8809,29.679,25.1992,86.3189,-123.785,55.2018,161.572,195.692,13.8366,534.596,0,0,0,0,2.6473,4461.67,1945.44,43.6034,2.6473,4461.67,1945.43,43.6032,0,0,"",
"2025-11-05 20:43:18","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R10.ribd25","",10,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.72,53,457.613,698.142,278.413,957.675,0,-4566.66,0,0,505.557,2030.83,2025.88,119.621,2507.07,2391.84,262.986,0,0,0,0,0,0,1.86,2.23,0.89,3.02,0,-7.04,0,0,1.73,6.29,6.63,0.42,16.03,8,0.82,0.36,0.23,0.77,-1.14,0,0,0.5,1.46,1.76,0.12,4.88,0.194386,0.0210565,0.0317918,0.0999067,0,-0.0172325,0,0,0.0586259,0.154027,0.245105,0.0202483,0.807915,0.347141,457.706,698.263,278.413,957.675,-4566.66,505.557,2030.83,2025.88,119.621,2507.28,2392.06,263.055,0,0,0,0,0,1.86,2.23,0.89,3.02,-7.04,1.73,6.29,6.63,0.42,16.03,8,0.81,0.36,0.23,4.5,-1.14,0.5,1.46,1.76,0.12,8.6,0.194433,0.021056,0.0317918,0.0999067,-0.0172325,0.0586259,0.154027,0.245105,0.0202483,0.807962,0.347188,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",4.67606e-05,4.67468e-05,,,,,8,0,8,0,2.18,0,1.46,4.44,1,1,2.7267,,,1,1,25.912,26.257,25.8153,26.1585,182.62,79.368,50.2312,170.838,0,-380.364,0,0,110.404,323.623,391.385,27.6732,955.778,0,0,0,0,0,91.3293,39.69,25.1156,85.4191,-126.788,55.2018,161.811,195.692,13.8366,541.308,0,0,0,0,2.7267,4568,1956.19,42.8237,2.7267,4568,1956.17,42.8233,0,0,"",
"2025-11-05 20:44:14","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R11.ribd25","",11,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.66,92,1573.7,1162.95,277.42,1158.32,0,-4881.23,0,0,505.557,2021,2025.88,119.621,3963.22,4172.39,461.199,0,0,0,0,0,0,6.09,3.83,0.89,3.71,0,-7.19,0,0,1.75,6.27,6.65,0.42,22.42,14.52,2.51,0.58,0.23,1.01,-1.03,0,0,0.5,1.44,1.76,0.12,7.12,0.543077,0.0265713,0.0316784,0.128009,0,-0.00683779,0,0,0.0586259,0.151979,0.245105,0.0202483,1.19846,0.729335,1573.72,1162.96,277.42,1158.32,-4881.23,505.557,2021,2025.88,119.621,3963.24,4172.42,461.208,0,0,0,0,0,6.09,3.83,0.89,3.71,-7.19,1.75,6.27,6.65,0.42,22.42,14.52,2.5,0.58,0.23,4.68,-1.03,0.5,1.44,1.76,0.12,10.78,0.54308,0.0265713,0.0316784,0.128009,-0.00683779,0.0586259,0.151979,0.245105,0.0202483,1.19846,0.729339,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",3.87635e-06,3.87718e-06,,,,,14.52,0,14.52,0,4.33,0,3.37,4.62,1,1,3.1956,,,1,1,27.437,27.814,27.4293,27.8054,558.666,128.712,50.052,225.099,0,-343.638,0,0,110.404,320.366,391.385,27.6732,1468.72,0,0,0,0,0,279.336,64.3566,25.026,112.549,-114.546,55.2018,160.183,195.692,13.8366,791.636,0,0,0,0,3.1956,4882.67,2079.29,42.5852,3.1956,4882.67,2079.29,42.5852,0,0,"",
"2025-11-05 20:45:08","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R12.ribd25","",12,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.85,15,1650.5,233.116,277.073,1271.28,0,-4222.14,0,0,505.557,1999.03,2025.88,119.621,3859.92,3431.97,72.2378,0,0,0,0,0,0,6.3,0.82,0.88,4.07,0,-6.08,0,0,1.75,6.21,6.66,0.42,21.03,12.07,2.53,0.15,0.22,1.08,-0.87,0,0,0.5,1.43,1.76,0.12,6.92,0.546737,0.00908148,0.0316388,0.143613,0,-0.00698747,0,0,0.0586259,0.150563,0.245105,0.0202483,1.19862,0.73107,1650.67,233.12,277.073,1271.28,-4222.14,505.557,1999.03,2025.88,119.621,3860.09,3432.14,72.2461,0,0,0,0,0,6.3,0.82,0.88,4.07,-6.08,1.75,6.21,6.66,0.42,21.03,12.07,2.51,0.15,0.22,4.95,-0.87,0.5,1.43,1.76,0.12,10.77,0.54681,0.00908148,0.0316388,0.143612,-0.00698747,0.0586259,0.150563,0.245105,0.0202483,1.1987,0.731142,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",7.2876e-05,7.28708e-05,,,,,12.07,0,12.07,0,3.98,0,2.94,4.89,1,1,2.6873,,,1,1,26.953,27.319,26.8795,27.2444,562.571,33.6033,49.9895,239.5,0,-288.58,0,0,110.404,317.898,391.385,27.6732,1444.44,0,0,0,0,0,281.315,16.8025,24.9947,119.75,-96.1934,55.2018,158.949,195.692,13.8366,770.349,0,0,0,0,2.6873,4223.38,1851.36,43.8359,2.6873,4223.38,1851.38,43.8364,0,0,"",
"2025-11-05 20:46:02","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R13.ribd25","",13,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.64,108,1124.91,1517.04,278.413,1061.79,0,-5318.81,0,0,505.557,2036.89,2025.88,119.621,3351.3,3982.15,542.715,0,0,0,0,0,0,4.41,5.14,0.89,3.39,0,-7.83,0,0,1.76,6.34,6.65,0.42,21.17,13.83,1.81,0.77,0.23,0.91,-1.12,0,0,0.5,1.45,1.76,0.12,6.43,0.437934,0.0461298,0.0317918,0.117996,0,-0.0107704,0,0,0.0586259,0.152932,0.245105,0.0202483,1.09999,0.633851,1124.94,1517.09,278.413,1061.79,-5318.81,505.557,2036.89,2025.88,119.621,3351.37,3982.23,542.737,0,0,0,0,0,4.41,5.14,0.89,3.39,-7.83,1.76,6.34,6.65,0.42,21.17,13.83,1.79,0.77,0.23,4.56,-1.12,0.5,1.46,1.76,0.12,10.07,0.437948,0.0461299,0.0317918,0.117996,-0.0107704,0.0586259,0.152932,0.245105,0.0202483,1.10001,0.633866,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",1.47108e-05,1.47074e-05,,,,,13.83,0,13.83,0,3.72,0,2.85,4.5,1,1,3.3874,,,1,1,28.207,28.599,28.1857,28.5772,401.77,170.16,50.2312,201.572,0,-373.55,0,0,110.404,323.112,391.385,27.6732,1302.76,0,0,0,0,0,200.89,85.0823,25.1156,100.786,-124.517,55.2018,161.556,195.692,13.8366,713.644,0,0,0,0,3.3874,5320.37,2282.4,42.8993,3.3874,5320.37,2282.39,42.8991,0,0,"",
"2025-11-05 20:46:58","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R14.ribd25","",14,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.56,68,1647.07,1047.19,275.608,1245.97,0,-5114.33,0,0,505.557,2016.99,2025.88,119.621,3769.56,4215.84,343.702,0,0,0,0,0,0,6.46,3.18,0.88,4.01,0,-8.27,0,0,1.72,6.22,6.62,0.42,21.24,14.53,2.73,0.45,0.22,1.13,-1.36,0,0,0.5,1.44,1.76,0.12,6.99,0.634466,0.0181313,0.0314715,0.159375,0,-0.0176865,0,0,0.0586259,0.150796,0.245105,0.0202483,1.30053,0.843444,1647.17,1047.24,275.608,1245.97,-5114.33,505.557,2016.99,2025.88,119.621,3769.7,4215.98,343.724,0,0,0,0,0,6.46,3.18,0.88,4.01,-8.27,1.72,6.22,6.62,0.42,21.24,14.53,2.72,0.45,0.22,4.7,-1.36,0.5,1.44,1.76,0.12,10.55,0.634503,0.0181312,0.0314715,0.159375,-0.0176865,0.0586259,0.150796,0.245105,0.0202483,1.30057,0.843482,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",3.76082e-05,3.76037e-05,,,,,14.53,0,14.53,0,4.53,0,3.45,4.64,1,1,2.8161,,,1,1,32.088,32.56,32.0534,32.5239,607.596,99.0155,49.7251,251.433,0,-453.904,0,0,110.404,319.5,391.385,27.6732,1402.83,0,0,0,0,0,303.817,49.5097,24.8625,125.717,-151.301,55.2018,159.75,195.692,13.8366,777.085,0,0,0,0,2.8161,5115.83,2048.85,40.0491,2.8161,5115.83,2048.84,40.0489,0,0,"",
"2025-11-05 20:47:55","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R15.ribd25","",15,1,2100,"Proposed and Standard","PASS",0.00,0.00,3.09,179,104.18,4034.15,277.42,666.276,0,-7993.85,0,0,505.557,2094.32,2025.88,119.621,1833.56,5082.03,890.491,0,0,0,0,0,0,0.47,12.18,0.89,2.1,0,-12.02,0,0,1.72,6.47,6.61,0.42,18.84,15.64,0.23,1.73,0.23,0.57,-2.16,0,0,0.5,1.49,1.76,0.12,4.47,0.057156,0.149288,0.0316784,0.0694782,0,-0.0308045,0,0,0.0586259,0.157846,0.245105,0.0202483,0.758621,0.3076,104.179,4034.17,277.42,666.276,-7993.85,505.557,2094.32,2025.88,119.621,1833.57,5082.04,890.495,0,0,0,0,0,0.47,12.18,0.89,2.1,-12.02,1.72,6.47,6.61,0.42,18.84,15.64,0.23,1.74,0.23,3.64,-2.16,0.5,1.5,1.76,0.12,7.56,0.057155,0.149288,0.0316784,0.0694782,-0.0308045,0.0586259,0.157846,0.245105,0.0202483,0.75862,0.3076,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",-7.73746e-07,-7.77016e-07,,,,,15.64,0,15.64,0,2.76,0,2.26,3.58,1,1,4.746,,,1,1,37.206,37.782,37.1993,37.7748,51.9507,384.872,50.052,125.925,0,-720.75,0,0,110.404,332.236,391.385,27.6732,753.747,0,0,0,0,0,25.975,192.437,25.026,62.9624,-240.25,55.2018,166.118,195.692,13.8366,496.999,0,0,0,0,4.746,7996.19,3557.08,44.4846,4.746,7996.19,3557.07,44.4846,0,0,"",
"2025-11-05 20:48:50","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W14R16.ribd25","",16,1,2100,"Proposed and Standard","PASS",0.00,0.00,4.07,n/a,3146.71,73.1207,277.758,1303.87,0,-4061.59,0,0,505.557,1971.9,2025.88,119.621,5362.83,4801.46,47.2439,0,0,0,0,0,0,11.87,0.2,0.89,4.34,0,-6.27,0,0,1.75,6.14,6.68,0.42,26.02,17.3,4.25,0.04,0.23,1.2,-0.94,0,0,0.5,1.41,1.76,0.12,8.57,0.769512,6.32402e-06,0.0317171,0.165657,0,-0.00935603,0,0,0.0586259,0.147641,0.245105,0.0202483,1.42916,0.966893,3146.73,73.1248,277.758,1303.87,-4061.59,505.557,1971.9,2025.88,119.621,5362.84,4801.48,47.2472,0,0,0,0,0,11.87,0.2,0.89,4.34,-6.27,1.75,6.14,6.68,0.42,26.02,17.3,4.24,0.04,0.23,5.28,-0.94,0.5,1.41,1.76,0.12,12.64,0.769542,6.32222e-06,0.0317171,0.165657,-0.00935603,0.0586259,0.147641,0.245105,0.0202483,1.42919,0.966922,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",2.94352e-05,2.94281e-05,,,,,17.3,0,17.3,0,5.72,0,4.57,5.22,1,1,2.459,,,1,1,37.358,37.936,37.3161,37.894,944.876,8.78677,50.1131,266.786,0,-312.07,0,0,110.404,313.174,391.385,27.6732,1801.13,0,0,0,0,0,472.445,4.39366,25.0566,133.393,-104.023,55.2018,156.587,195.692,13.8366,952.583,0,0,0,0,2.459,4062.78,1719.06,42.3125,2.459,4062.78,1719.08,42.3129,0,0,"",
"2025-11-05 20:49:47","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W15R01.ribd25","",1,1,2700,"Proposed and Standard","PASS",0.00,0.00,3.52,n/a,3079.91,0,335.126,1910.08,0,-4376.13,0,0,615.745,2147.06,2371.31,151.515,6234.61,5325.11,,0,0,0,0,0,0,8.92,0,0.83,4.76,0,-5.15,0,0,1.69,5.18,6.1,0.42,22.75,14.51,3.26,0,0.21,1.18,-0.77,0,0,0.47,1.18,1.6,0.12,7.25,0.740576,0,0.0382678,0.150515,0,-0.00727266,0,0,0.0714036,0.14177,0.286989,0.0256469,1.4479,0.929359,3080.2,0,335.126,1910.08,-4376.13,615.745,2147.06,2371.31,151.515,6234.9,5325.4,,0,0,0,0,0,8.92,0,0.83,4.76,-5.15,1.69,5.18,6.1,0.42,22.75,14.51,3.22,0,0.21,4.73,-0.77,0.47,1.19,1.6,0.12,10.77,0.740663,0,0.0382678,0.150515,-0.00727266,0.0714036,0.14177,0.286989,0.0256469,1.44798,0.929446,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",8.66897e-05,8.66876e-05,,,,,14.51,0,14.51,0,4.65,0,3.48,4.68,1,1,3.4111,,,1,1,36.351,36.91,36.2764,36.8331,930.696,0,60.4633,338.128,0,-330.875,0,0,134.467,337.867,457.986,35.0515,1963.78,0,0,0,0,0,465.398,0,30.2317,169.064,-110.292,67.2333,168.934,228.993,17.5258,1037.09,0,0,0,0,3.4111,4377.41,1811.27,41.3777,3.4111,4377.41,1811.28,41.3779,0,0,"",
"2025-11-05 20:50:45","R:/32185Wilcox/2025 CBECC Res/TDS/2025.2.0 Final Release/14 Std Design Tests AE/W15R02.ribd25","",2,1,2700,"Proposed and Standard","PASS",0.00,0.00,3.53,n/a,2177.45,5.12647,343.462,1649.07,0,-4391.85,0,0,615.745,2181.86,2371.31,151.515,5103.69,4175.11,5.04729,0,0,0,0,0,0,6.63,0.01,0.85,4.19,0,-5.25,0,0,1.68,5.31,6.1,0.41,19.93,11.68,2.57,0,0.22,1.05,-0.74,0,0,0.47,1.2,1.6,0.12,6.49,0.658974,0,0.0392198,0.140036,0,-0.00771554,0,0,0.0714036,0.144325,0.286989,0.0256469,1.35888,0.83823,2177.57,5.12824,343.462,1649.07,-4391.85,615.745,2181.86,2371.31,151.515,5103.81,4175.23,5.04904,0,0,0,0,0,6.63,0.01,0.85,4.19,-5.25,1.68,5.31,6.1,0.41,19.93,11.68,2.54,0,0.22,4.61,-0.74,0.47,1.2,1.6,0.12,10.02,0.659039,0,0.0392198,0.140032,-0.00771554,0.0714036,0.144325,0.286989,0.0256469,1.35894,0.83829,"BEMCmpMgr 2025.2.0 RC (520)","CSE 0.927.0 EXE","CBECC 2025.2.0 (1393)","Natural Gas",5.99493e-05,5.99546e-05,,,,,11.68,0,11.68,0,3.84,0,2.81,4.56,1,1,2.8967,,,1,1,39.474,40.096,39.3746,39.9945,733.711,0.810837,61.9674,300.348,0,-317.36,0,0,134.467,342.966,457.986,35.0515,1749.95,0,0,0,0,0,366.881,0.405559,30.9837,150.173,-105.787,67.2333,171.483,228.993,17.5258,927.892,0,0,0,0,2.8967,4393.14,1771.95,40.3344,2.8967,4393.14,1771.95,40.3346,0,0,"",
