; MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
11208,4.98804642,84.80625858,100,4.98804642,84.80625858,100,4.98804642,84.80625858,100,4.98804642,84.80625858,100,4.98804642,84.80625858,100,4.98804642,84.26799017,100,4.98804642,83.96987228,100,4.98804642,84.26799017,100,4.98804642,84.26799017,100,4.98804642,84.26799017,100,4.98804642,84.80625858,100,4.98804642,84.80625858,100,4.98804642,84.80625858,100,4.98804642,84.26799017,100,4.98804642,84.26799017,100,4.98804642,84.26799017,100
11209,2.903012224,84.80625858,100,2.903012224,84.80625858,100,2.903012224,84.80625858,100,2.903012224,84.80625858,100,2.903012224,84.80625858,100,2.903012224,84.26799017,100,2.903012224,83.96987228,100,2.903012224,84.26799017,100,2.903012224,84.26799017,100,2.903012224,84.26799017,100,2.903012224,84.80625858,100,2.903012224,84.80625858,100,2.903012224,84.80625858,100,2.903012224,84.26799017,100,2.903012224,84.26799017,100,2.903012224,84.26799017,100
11210,0.455435,84.80625858,100,0.455435,84.80625858,100,0.455435,84.80625858,100,0.455435,84.80625858,100,0.455435,84.80625858,100,0.455435,84.26799017,100,0.455435,83.96987228,100,0.455435,84.26799017,100,0.455435,84.26799017,100,0.455435,84.26799017,100,0.455435,84.80625858,100,0.455435,84.80625858,100,0.455435,84.80625858,100,0.455435,84.26799017,100,0.455435,84.26799017,100,0.455435,84.26799017,100
11211,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.26799017,100,0.438561726,83.96987228,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100
11212,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.26799017,100,0.438561726,83.96987228,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100
11213,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.26799017,100,0.421688451,83.96987228,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100
11214,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.26799017,100,0.421688451,83.96987228,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100
11215,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.26799017,100,0.421688451,83.96987228,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.80625858,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100,0.421688451,84.26799017,100
11216,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.26799017,100,0.438561726,83.96987228,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.80625858,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100,0.438561726,84.26799017,100
11217,0.795653931,84.80625858,100,0.795653931,84.80625858,100,0.795653931,84.80625858,100,0.795653931,84.80625858,100,0.795653931,84.80625858,100,0.795653931,84.26799017,100,0.795653931,83.96987228,100,0.795653931,84.26799017,100,0.795653931,84.26799017,100,0.795653931,84.26799017,100,0.795653931,84.80625858,100,0.795653931,84.80625858,100,0.795653931,84.80625858,100,0.795653931,84.26799017,100,0.795653931,84.26799017,100,0.795653931,84.26799017,100
11218,3.472498435,84.80625858,100,3.472498435,84.80625858,100,3.472498435,84.80625858,100,3.472498435,84.80625858,100,3.472498435,84.80625858,100,3.472498435,84.26799017,100,3.472498435,83.96987228,100,3.472498435,84.26799017,100,3.472498435,84.26799017,100,3.472498435,84.26799017,100,3.472498435,84.80625858,100,3.472498435,84.80625858,100,3.472498435,84.80625858,100,3.472498435,84.26799017,100,3.472498435,84.26799017,100,3.472498435,84.26799017,100
11219,3.656476183,84.80625858,100,3.656476183,84.80625858,100,3.656476183,84.80625858,100,3.656476183,84.80625858,100,3.656476183,84.80625858,100,3.656476183,84.26799017,100,3.656476183,83.96987228,100,3.656476183,84.26799017,100,3.656476183,84.26799017,100,3.656476183,84.26799017,100,3.656476183,84.80625858,100,3.656476183,84.80625858,100,3.656476183,84.80625858,100,3.656476183,84.26799017,100,3.656476183,84.26799017,100,3.656476183,84.26799017,100
11220,3.673046901,84.80625858,100,3.673046901,84.80625858,100,3.673046901,84.80625858,100,3.673046901,84.80625858,100,3.673046901,84.80625858,100,3.673046901,84.26799017,100,3.673046901,83.96987228,100,3.673046901,84.26799017,100,3.673046901,84.26799017,100,3.673046901,84.26799017,100,3.673046901,84.80625858,100,3.673046901,84.80625858,100,3.673046901,84.80625858,100,3.673046901,84.26799017,100,3.673046901,84.26799017,100,3.673046901,84.26799017,100
11221,3.672138143,84.80625858,100,3.672138143,84.80625858,100,3.672138143,84.80625858,100,3.672138143,84.80625858,100,3.672138143,84.80625858,100,3.672138143,84.26799017,100,3.672138143,83.96987228,100,3.672138143,84.26799017,100,3.672138143,84.26799017,100,3.672138143,84.26799017,100,3.672138143,84.80625858,100,3.672138143,84.80625858,100,3.672138143,84.80625858,100,3.672138143,84.26799017,100,3.672138143,84.26799017,100,3.672138143,84.26799017,100
11222,3.671217297,84.80625858,100,3.671217297,84.80625858,100,3.671217297,84.80625858,100,3.671217297,84.80625858,100,3.671217297,84.80625858,100,3.671217297,84.26799017,100,3.671217297,83.96987228,100,3.671217297,84.26799017,100,3.671217297,84.26799017,100,3.671217297,84.26799017,100,3.671217297,84.80625858,100,3.671217297,84.80625858,100,3.671217297,84.80625858,100,3.671217297,84.26799017,100,3.671217297,84.26799017,100,3.671217297,84.26799017,100
11223,3.670817674,84.80625858,100,3.670817674,84.80625858,100,3.670817674,84.80625858,100,3.670817674,84.80625858,100,3.670817674,84.80625858,100,3.670817674,84.26799017,100,3.670817674,83.96987228,100,3.670817674,84.26799017,100,3.670817674,84.26799017,100,3.670817674,84.26799017,100,3.670817674,84.80625858,100,3.670817674,84.80625858,100,3.670817674,84.80625858,100,3.670817674,84.26799017,100,3.670817674,84.26799017,100,3.670817674,84.26799017,100
11224,3.67070453,84.80625858,100,3.67070453,84.80625858,100,3.67070453,84.80625858,100,3.67070453,84.80625858,100,3.67070453,84.80625858,100,3.67070453,84.26799017,100,3.67070453,83.96987228,100,3.67070453,84.26799017,100,3.67070453,84.26799017,100,3.67070453,84.26799017,100,3.67070453,84.80625858,100,3.67070453,84.80625858,100,3.67070453,84.80625858,100,3.67070453,84.26799017,100,3.67070453,84.26799017,100,3.67070453,84.26799017,100
11301,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.26799017,100,3.046211624,83.96987228,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100
11302,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.26799017,100,3.046211624,83.96987228,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.80625858,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100,3.046211624,84.26799017,100
11303,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,83.96987228,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100
11304,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,83.96987228,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100
11305,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,83.96987228,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100
11306,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,83.96987228,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100
11307,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,83.96987228,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.80625858,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100,3.02933835,84.26799017,100
11308,2.978718527,84.80625858,100,2.978718527,84.80625858,100,2.978718527,84.80625858,100,2.978718527,84.80625858,100,2.978718527,84.80625858,100,2.978718527,84.26799017,100,2.978718527,83.96987228,100,2.978718527,84.26799017,100,2.978718527,84.26799017,100,2.978718527,84.26799017,100,2.978718527,84.80625858,100,2.978718527,84.80625858,100,2.978718527,84.80625858,100,2.978718527,84.26799017,100,2.978718527,84.26799017,100,2.978718527,84.26799017,100
11309,1.98744737,84.80625858,100,1.98744737,84.80625858,100,1.98744737,84.80625858,100,1.98744737,84.80625858,100,1.98744737,84.80625858,100,1.98744737,84.26799017,100,1.98744737,83.96987228,100,1.98744737,84.26799017,100,1.98744737,84.26799017,100,1.98744737,84.26799017,100,1.98744737,84.80625858,100,1.98744737,84.80625858,100,1.98744737,84.80625858,100,1.98744737,84.26799017,100,1.98744737,84.26799017,100,1.98744737,84.26799017,100
11310,0.06734969,84.80625858,100,0.06734969,84.80625858,100,0.06734969,84.80625858,100,0.06734969,84.80625858,100,0.06734969,84.80625858,100,0.06734969,84.26799017,100,0.06734969,83.96987228,100,0.06734969,84.26799017,100,0.06734969,84.26799017,100,0.06734969,84.26799017,100,0.06734969,84.80625858,100,0.06734969,84.80625858,100,0.06734969,84.80625858,100,0.06734969,84.26799017,100,0.06734969,84.26799017,100,0.06734969,84.26799017,100
11311,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.26799017,100,0.101096238,83.96987228,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100
11312,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.26799017,100,0.117969513,83.96987228,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100
11313,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.26799017,100,0.117969513,83.96987228,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100
11314,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.26799017,100,0.101096238,83.96987228,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100
11315,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.26799017,100,0.101096238,83.96987228,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.80625858,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100,0.101096238,84.26799017,100
11316,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.26799017,100,0.117969513,83.96987228,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.80625858,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100,0.117969513,84.26799017,100
11317,0.422377006,84.80625858,100,0.422377006,84.80625858,100,0.422377006,84.80625858,100,0.422377006,84.80625858,100,0.422377006,84.80625858,100,0.422377006,84.26799017,100,0.422377006,83.96987228,100,0.422377006,84.26799017,100,0.422377006,84.26799017,100,0.422377006,84.26799017,100,0.422377006,84.80625858,100,0.422377006,84.80625858,100,0.422377006,84.80625858,100,0.422377006,84.26799017,100,0.422377006,84.26799017,100,0.422377006,84.26799017,100
11318,2.209894472,84.80625858,100,2.209894472,84.80625858,100,2.209894472,84.80625858,100,2.209894472,84.80625858,100,2.209894472,84.80625858,100,2.209894472,84.26799017,100,2.209894472,83.96987228,100,2.209894472,84.26799017,100,2.209894472,84.26799017,100,2.209894472,84.26799017,100,2.209894472,84.80625858,100,2.209894472,84.80625858,100,2.209894472,84.80625858,100,2.209894472,84.26799017,100,2.209894472,84.26799017,100,2.209894472,84.26799017,100
11319,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,83.96987228,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100
11320,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,83.96987228,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100
11321,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,83.96987228,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100
11322,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,83.96987228,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100
11323,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,83.96987228,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.80625858,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100,2.843984212,84.26799017,100
11324,2.860857487,84.80625858,100,2.860857487,84.80625858,100,2.860857487,84.80625858,100,2.860857487,84.80625858,100,2.860857487,84.80625858,100,2.860857487,84.26799017,100,2.860857487,83.96987228,100,2.860857487,84.26799017,100,2.860857487,84.26799017,100,2.860857487,84.26799017,100,2.860857487,84.80625858,100,2.860857487,84.80625858,100,2.860857487,84.80625858,100,2.860857487,84.26799017,100,2.860857487,84.26799017,100,2.860857487,84.26799017,100
11401,2.891566344,84.80625858,100,2.891566344,84.80625858,100,2.891566344,84.80625858,100,2.891566344,84.80625858,100,2.891566344,84.80625858,100,2.891566344,84.26799017,100,2.891566344,83.96987228,100,2.891566344,84.26799017,100,2.891566344,84.26799017,100,2.891566344,84.26799017,100,2.891566344,84.80625858,100,2.891566344,84.80625858,100,2.891566344,84.80625858,100,2.891566344,84.26799017,100,2.891566344,84.26799017,100,2.891566344,84.26799017,100
