;,B,B,B,C,C,C,D,D,D,E,E,E,F,F,F,G,G,G,H,H,H,I,I,I,J,J,J,K,K,K,L,L,L,M,M,M,N,N,N,O,O,O,P,P,P,Q,Q,Q
;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
20102,5.3314473,103.11,100,5.3314473,103.11,100,5.3314473,103.11,100,5.3314473,103.11,100,5.3314473,103.11,100,5.4833258,101.66,100,5.4833258,101.66,100,5.4833258,101.66,100,5.4833258,101.66,100,5.4833258,101.66,100,5.3314473,103.11,100,5.3314473,103.11,100,5.3314473,103.11,100,5.4833258,101.66,100,5.4833258,101.66,100,5.4833258,101.66,100
20103,4.8911703,103.11,100,4.8911703,103.11,100,4.8911703,103.11,100,4.8911703,103.11,100,4.8911703,103.11,100,5.0607964,101.66,100,5.0607964,101.66,100,5.0607964,101.66,100,5.0607964,101.66,100,5.0607964,101.66,100,4.8911703,103.11,100,4.8911703,103.11,100,4.8911703,103.11,100,5.0607964,101.66,100,5.0607964,101.66,100,5.0607964,101.66,100
20104,4.5741026,103.11,100,4.5741026,103.11,100,4.5741026,103.11,100,4.5741026,103.11,100,4.5741026,103.11,100,4.7891216,101.66,100,4.7891216,101.66,100,4.7891216,101.66,100,4.7891216,101.66,100,4.7891216,101.66,100,4.5741026,103.11,100,4.5741026,103.11,100,4.5741026,103.11,100,4.7891216,101.66,100,4.7891216,101.66,100,4.7891216,101.66,100
20105,4.6276867,103.11,100,4.6276867,103.11,100,4.6276867,103.11,100,4.6276867,103.11,100,4.6276867,103.11,100,4.8478252,101.66,100,4.8478252,101.66,100,4.8478252,101.66,100,4.8478252,101.66,100,4.8478252,101.66,100,4.6276867,103.11,100,4.6276867,103.11,100,4.6276867,103.11,100,4.8478252,101.66,100,4.8478252,101.66,100,4.8478252,101.66,100
20106,5.0003863,103.11,100,5.0003863,103.11,100,5.0003863,103.11,100,5.0003863,103.11,100,5.0003863,103.11,100,5.1341759,101.66,100,5.1341759,101.66,100,5.1341759,101.66,100,5.1341759,101.66,100,5.1341759,101.66,100,5.0003863,103.11,100,5.0003863,103.11,100,5.0003863,103.11,100,5.1341759,101.66,100,5.1341759,101.66,100,5.1341759,101.66,100
20107,4.7276876,103.11,100,4.7276876,103.11,100,4.7276876,103.11,100,4.7276876,103.11,100,4.7276876,103.11,100,4.9143787,101.66,100,4.9143787,101.66,100,4.9143787,101.66,100,4.9143787,101.66,100,4.9143787,101.66,100,4.7276876,103.11,100,4.7276876,103.11,100,4.7276876,103.11,100,4.9143787,101.66,100,4.9143787,101.66,100,4.9143787,101.66,100
20108,4.0590809,103.11,100,4.0590809,103.11,100,4.0590809,103.11,100,4.0590809,103.11,100,4.0590809,103.11,100,4.0966239,101.66,100,4.0966239,101.66,100,4.0966239,101.66,100,4.0966239,101.66,100,4.0966239,101.66,100,4.0590809,103.11,100,4.0590809,103.11,100,4.0590809,103.11,100,4.0966239,101.66,100,4.0966239,101.66,100,4.0966239,101.66,100
20109,2.3085532,103.11,100,2.3085532,103.11,100,2.3085532,103.11,100,2.3085532,103.11,100,2.3085532,103.11,100,2.2450714,101.66,100,2.2450714,101.66,100,2.2450714,101.66,100,2.2450714,101.66,100,2.2450714,101.66,100,2.3085532,103.11,100,2.3085532,103.11,100,2.3085532,103.11,100,2.2450714,101.66,100,2.2450714,101.66,100,2.2450714,101.66,100
20110,0.8177548,103.11,100,0.8177548,103.11,100,0.8177548,103.11,100,0.8177548,103.11,100,0.8177548,103.11,100,1.0542757,101.66,100,1.0542757,101.66,100,1.0542757,101.66,100,1.0542757,101.66,100,1.0542757,101.66,100,0.8177548,103.11,100,0.8177548,103.11,100,0.8177548,103.11,100,1.0542757,101.66,100,1.0542757,101.66,100,1.0542757,101.66,100
20111,0.303757,103.11,100,0.303757,103.11,100,0.303757,103.11,100,0.303757,103.11,100,0.303757,103.11,100,0.4494921,101.66,100,0.4494921,101.66,100,0.4494921,101.66,100,0.4494921,101.66,100,0.4494921,101.66,100,0.303757,103.11,100,0.303757,103.11,100,0.303757,103.11,100,0.4494921,101.66,100,0.4494921,101.66,100,0.4494921,101.66,100
20112,0.1242332,103.11,100,0.1242332,103.11,100,0.1242332,103.11,100,0.1242332,103.11,100,0.1242332,103.11,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100,0.1242332,103.11,100,0.1242332,103.11,100,0.1242332,103.11,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100
20113,0.1232093,103.11,100,0.1232093,103.11,100,0.1232093,103.11,100,0.1232093,103.11,100,0.1232093,103.11,100,0.2976136,101.66,100,0.2976136,101.66,100,0.2976136,101.66,100,0.2976136,101.66,100,0.2976136,101.66,100,0.1232093,103.11,100,0.1232093,103.11,100,0.1232093,103.11,100,0.2976136,101.66,100,0.2976136,101.66,100,0.2976136,101.66,100
20114,0.1259397,103.11,100,0.1259397,103.11,100,0.1259397,103.11,100,0.1259397,103.11,100,0.1259397,103.11,100,0.2631423,101.66,100,0.2631423,101.66,100,0.2631423,101.66,100,0.2631423,101.66,100,0.2631423,101.66,100,0.1259397,103.11,100,0.1259397,103.11,100,0.1259397,103.11,100,0.2631423,101.66,100,0.2631423,101.66,100,0.2631423,101.66,100
20115,0.6467635,103.11,100,0.6467635,103.11,100,0.6467635,103.11,100,0.6467635,103.11,100,0.6467635,103.11,100,1.0600778,101.66,100,1.0600778,101.66,100,1.0600778,101.66,100,1.0600778,101.66,100,1.0600778,101.66,100,0.6467635,103.11,100,0.6467635,103.11,100,0.6467635,103.11,100,1.0600778,101.66,100,1.0600778,101.66,100,1.0600778,101.66,100
20116,2.3092358,103.11,100,2.3092358,103.11,100,2.3092358,103.11,100,2.3092358,103.11,100,2.3092358,103.11,100,2.3123075,101.66,100,2.3123075,101.66,100,2.3123075,101.66,100,2.3123075,101.66,100,2.3123075,101.66,100,2.3092358,103.11,100,2.3092358,103.11,100,2.3092358,103.11,100,2.3123075,101.66,100,2.3123075,101.66,100,2.3123075,101.66,100
20117,5.4956126,103.11,100,5.4956126,103.11,100,5.4956126,103.11,100,5.4956126,103.11,100,5.4956126,103.11,100,5.5280361,101.66,100,5.5280361,101.66,100,5.5280361,101.66,100,5.5280361,101.66,100,5.5280361,101.66,100,5.4956126,103.11,100,5.4956126,103.11,100,5.4956126,103.11,100,5.5280361,101.66,100,5.5280361,101.66,100,5.5280361,101.66,100
20118,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.1986996,101.66,100,7.1986996,101.66,100,7.1986996,101.66,100,7.1986996,101.66,100,7.1986996,101.66,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.1986996,101.66,100,7.1986996,101.66,100,7.1986996,101.66,100
20119,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2045017,101.66,100,7.2045017,101.66,100,7.2045017,101.66,100,7.2045017,101.66,100,7.2045017,101.66,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2215667,103.11,100,7.2045017,101.66,100,7.2045017,101.66,100,7.2045017,101.66,100
20120,7.2195189,103.11,100,7.2195189,103.11,100,7.2195189,103.11,100,7.2195189,103.11,100,7.2195189,103.11,100,7.2113277,101.66,100,7.2113277,101.66,100,7.2113277,101.66,100,7.2113277,101.66,100,7.2113277,101.66,100,7.2195189,103.11,100,7.2195189,103.11,100,7.2195189,103.11,100,7.2113277,101.66,100,7.2113277,101.66,100,7.2113277,101.66,100
20121,7.0010869,103.11,100,7.0010869,103.11,100,7.0010869,103.11,100,7.0010869,103.11,100,7.0010869,103.11,100,6.9567179,101.66,100,6.9567179,101.66,100,6.9567179,101.66,100,6.9567179,101.66,100,6.9567179,101.66,100,7.0010869,103.11,100,7.0010869,103.11,100,7.0010869,103.11,100,6.9567179,101.66,100,6.9567179,101.66,100,6.9567179,101.66,100
20122,6.8621778,103.11,100,6.8621778,103.11,100,6.8621778,103.11,100,6.8621778,103.11,100,6.8621778,103.11,100,6.7017668,101.66,100,6.7017668,101.66,100,6.7017668,101.66,100,6.7017668,101.66,100,6.7017668,101.66,100,6.8621778,103.11,100,6.8621778,103.11,100,6.8621778,103.11,100,6.7017668,101.66,100,6.7017668,101.66,100,6.7017668,101.66,100
20123,6.2345271,103.11,100,6.2345271,103.11,100,6.2345271,103.11,100,6.2345271,103.11,100,6.2345271,103.11,100,6.1423761,101.66,100,6.1423761,101.66,100,6.1423761,101.66,100,6.1423761,101.66,100,6.1423761,101.66,100,6.2345271,103.11,100,6.2345271,103.11,100,6.2345271,103.11,100,6.1423761,101.66,100,6.1423761,101.66,100,6.1423761,101.66,100
20124,5.7399834,103.11,100,5.7399834,103.11,100,5.7399834,103.11,100,5.7399834,103.11,100,5.7399834,103.11,100,5.6171154,101.66,100,5.6171154,101.66,100,5.6171154,101.66,100,5.6171154,101.66,100,5.6171154,101.66,100,5.7399834,103.11,100,5.7399834,103.11,100,5.7399834,103.11,100,5.6171154,101.66,100,5.6171154,101.66,100,5.6171154,101.66,100
20201,5.6191632,103.11,100,5.6191632,103.11,100,5.6191632,103.11,100,5.6191632,103.11,100,5.6191632,103.11,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100,5.6191632,103.11,100,5.6191632,103.11,100,5.6191632,103.11,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100
20202,5.2710372,103.11,100,5.2710372,103.11,100,5.2710372,103.11,100,5.2710372,103.11,100,5.2710372,103.11,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100,5.2710372,103.11,100,5.2710372,103.11,100,5.2710372,103.11,100,5.0259838,101.66,100,5.0259838,101.66,100,5.0259838,101.66,100
20203,4.8355384,103.11,100,4.8355384,103.11,100,4.8355384,103.11,100,4.8355384,103.11,100,4.8355384,103.11,100,4.9758127,101.66,100,4.9758127,101.66,100,4.9758127,101.66,100,4.9758127,101.66,100,4.9758127,101.66,100,4.8355384,103.11,100,4.8355384,103.11,100,4.8355384,103.11,100,4.9758127,101.66,100,4.9758127,101.66,100,4.9758127,101.66,100
20204,4.3252949,103.11,100,4.3252949,103.11,100,4.3252949,103.11,100,4.3252949,103.11,100,4.3252949,103.11,100,4.4007222,101.66,100,4.4007222,101.66,100,4.4007222,101.66,100,4.4007222,101.66,100,4.4007222,101.66,100,4.3252949,103.11,100,4.3252949,103.11,100,4.3252949,103.11,100,4.4007222,101.66,100,4.4007222,101.66,100,4.4007222,101.66,100
20205,4.6522603,103.11,100,4.6522603,103.11,100,4.6522603,103.11,100,4.6522603,103.11,100,4.6522603,103.11,100,4.8406579,101.66,100,4.8406579,101.66,100,4.8406579,101.66,100,4.8406579,101.66,100,4.8406579,101.66,100,4.6522603,103.11,100,4.6522603,103.11,100,4.6522603,103.11,100,4.8406579,101.66,100,4.8406579,101.66,100,4.8406579,101.66,100
20206,5.0300794,103.11,100,5.0300794,103.11,100,5.0300794,103.11,100,5.0300794,103.11,100,5.0300794,103.11,100,5.1437323,101.66,100,5.1437323,101.66,100,5.1437323,101.66,100,5.1437323,101.66,100,5.1437323,101.66,100,5.0300794,103.11,100,5.0300794,103.11,100,5.0300794,103.11,100,5.1437323,101.66,100,5.1437323,101.66,100,5.1437323,101.66,100
20207,5.7993696,103.11,100,5.7993696,103.11,100,5.7993696,103.11,100,5.7993696,103.11,100,5.7993696,103.11,100,5.7379356,101.66,100,5.7379356,101.66,100,5.7379356,101.66,100,5.7379356,101.66,100,5.7379356,101.66,100,5.7993696,103.11,100,5.7993696,103.11,100,5.7993696,103.11,100,5.7379356,101.66,100,5.7379356,101.66,100,5.7379356,101.66,100
20208,5.6253066,103.11,100,5.6253066,103.11,100,5.6253066,103.11,100,5.6253066,103.11,100,5.6253066,103.11,100,5.3983421,101.66,100,5.3983421,101.66,100,5.3983421,101.66,100,5.3983421,101.66,100,5.3983421,101.66,100,5.6253066,103.11,100,5.6253066,103.11,100,5.6253066,103.11,100,5.3983421,101.66,100,5.3983421,101.66,100,5.3983421,101.66,100
20209,3.0416656,103.11,100,3.0416656,103.11,100,3.0416656,103.11,100,3.0416656,103.11,100,3.0416656,103.11,100,2.5832997,101.66,100,2.5832997,101.66,100,2.5832997,101.66,100,2.5832997,101.66,100,2.5832997,101.66,100,3.0416656,103.11,100,3.0416656,103.11,100,3.0416656,103.11,100,2.5832997,101.66,100,2.5832997,101.66,100,2.5832997,101.66,100
20210,1.9648641,103.11,100,1.9648641,103.11,100,1.9648641,103.11,100,1.9648641,103.11,100,1.9648641,103.11,100,1.737217,101.66,100,1.737217,101.66,100,1.737217,101.66,100,1.737217,101.66,100,1.737217,101.66,100,1.9648641,103.11,100,1.9648641,103.11,100,1.9648641,103.11,100,1.737217,101.66,100,1.737217,101.66,100,1.737217,101.66,100
20211,1.9027475,103.11,100,1.9027475,103.11,100,1.9027475,103.11,100,1.9027475,103.11,100,1.9027475,103.11,100,1.7129847,101.66,100,1.7129847,101.66,100,1.7129847,101.66,100,1.7129847,101.66,100,1.7129847,101.66,100,1.9027475,103.11,100,1.9027475,103.11,100,1.9027475,103.11,100,1.7129847,101.66,100,1.7129847,101.66,100,1.7129847,101.66,100
20212,1.8925085,103.11,100,1.8925085,103.11,100,1.8925085,103.11,100,1.8925085,103.11,100,1.8925085,103.11,100,1.5071808,101.66,100,1.5071808,101.66,100,1.5071808,101.66,100,1.5071808,101.66,100,1.5071808,101.66,100,1.8925085,103.11,100,1.8925085,103.11,100,1.8925085,103.11,100,1.5071808,101.66,100,1.5071808,101.66,100,1.5071808,101.66,100
20213,1.6454073,103.11,100,1.6454073,103.11,100,1.6454073,103.11,100,1.6454073,103.11,100,1.6454073,103.11,100,1.515372,101.66,100,1.515372,101.66,100,1.515372,101.66,100,1.515372,101.66,100,1.515372,101.66,100,1.6454073,103.11,100,1.6454073,103.11,100,1.6454073,103.11,100,1.515372,101.66,100,1.515372,101.66,100,1.515372,101.66,100
20214,1.7286845,103.11,100,1.7286845,103.11,100,1.7286845,103.11,100,1.7286845,103.11,100,1.7286845,103.11,100,1.5491607,101.66,100,1.5491607,101.66,100,1.5491607,101.66,100,1.5491607,101.66,100,1.5491607,101.66,100,1.7286845,103.11,100,1.7286845,103.11,100,1.7286845,103.11,100,1.5491607,101.66,100,1.5491607,101.66,100,1.5491607,101.66,100
20215,1.8829521,103.11,100,1.8829521,103.11,100,1.8829521,103.11,100,1.8829521,103.11,100,1.8829521,103.11,100,1.7409713,101.66,100,1.7409713,101.66,100,1.7409713,101.66,100,1.7409713,101.66,100,1.7409713,101.66,100,1.8829521,103.11,100,1.8829521,103.11,100,1.8829521,103.11,100,1.7409713,101.66,100,1.7409713,101.66,100,1.7409713,101.66,100
20216,2.4017281,103.11,100,2.4017281,103.11,100,2.4017281,103.11,100,2.4017281,103.11,100,2.4017281,103.11,100,2.2675972,101.66,100,2.2675972,101.66,100,2.2675972,101.66,100,2.2675972,101.66,100,2.2675972,101.66,100,2.4017281,103.11,100,2.4017281,103.11,100,2.4017281,103.11,100,2.2675972,101.66,100,2.2675972,101.66,100,2.2675972,101.66,100
20217,5.8850359,103.11,100,5.8850359,103.11,100,5.8850359,103.11,100,5.8850359,103.11,100,5.8850359,103.11,100,5.1744493,101.66,100,5.1744493,101.66,100,5.1744493,101.66,100,5.1744493,101.66,100,5.1744493,101.66,100,5.8850359,103.11,100,5.8850359,103.11,100,5.8850359,103.11,100,5.1744493,101.66,100,5.1744493,101.66,100,5.1744493,101.66,100
20218,6.2324793,103.11,100,6.2324793,103.11,100,6.2324793,103.11,100,6.2324793,103.11,100,6.2324793,103.11,100,6.1812843,101.66,100,6.1812843,101.66,100,6.1812843,101.66,100,6.1812843,101.66,100,6.1812843,101.66,100,6.2324793,103.11,100,6.2324793,103.11,100,6.2324793,103.11,100,6.1812843,101.66,100,6.1812843,101.66,100,6.1812843,101.66,100
20219,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.1857212,101.66,100,6.1857212,101.66,100,6.1857212,101.66,100,6.1857212,101.66,100,6.1857212,101.66,100,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.1857212,101.66,100,6.1857212,101.66,100,6.1857212,101.66,100
20220,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.191182,101.66,100,6.191182,101.66,100,6.191182,101.66,100,6.191182,101.66,100,6.191182,101.66,100,6.2341858,103.11,100,6.2341858,103.11,100,6.2341858,103.11,100,6.191182,101.66,100,6.191182,101.66,100,6.191182,101.66,100
20221,6.2041514,103.11,100,6.2041514,103.11,100,6.2041514,103.11,100,6.2041514,103.11,100,6.2041514,103.11,100,6.1457891,101.66,100,6.1457891,101.66,100,6.1457891,101.66,100,6.1457891,101.66,100,6.1457891,101.66,100,6.2041514,103.11,100,6.2041514,103.11,100,6.2041514,103.11,100,6.1457891,101.66,100,6.1457891,101.66,100,6.1457891,101.66,100
20222,6.0263341,103.11,100,6.0263341,103.11,100,6.0263341,103.11,100,6.0263341,103.11,100,6.0263341,103.11,100,5.9550024,101.66,100,5.9550024,101.66,100,5.9550024,101.66,100,5.9550024,101.66,100,5.9550024,101.66,100,6.0263341,103.11,100,6.0263341,103.11,100,6.0263341,103.11,100,5.9550024,101.66,100,5.9550024,101.66,100,5.9550024,101.66,100
20223,5.382301,103.11,100,5.382301,103.11,100,5.382301,103.11,100,5.382301,103.11,100,5.382301,103.11,100,5.4020964,101.66,100,5.4020964,101.66,100,5.4020964,101.66,100,5.4020964,101.66,100,5.4020964,101.66,100,5.382301,103.11,100,5.382301,103.11,100,5.382301,103.11,100,5.4020964,101.66,100,5.4020964,101.66,100,5.4020964,101.66,100
20224,5.1096023,103.11,100,5.1096023,103.11,100,5.1096023,103.11,100,5.1096023,103.11,100,5.1096023,103.11,100,5.2693307,101.66,100,5.2693307,101.66,100,5.2693307,101.66,100,5.2693307,101.66,100,5.2693307,101.66,100,5.1096023,103.11,100,5.1096023,103.11,100,5.1096023,103.11,100,5.2693307,101.66,100,5.2693307,101.66,100,5.2693307,101.66,100
20301,4.5754678,103.11,100,4.5754678,103.11,100,4.5754678,103.11,100,4.5754678,103.11,100,4.5754678,103.11,100,4.7116465,101.66,100,4.7116465,101.66,100,4.7116465,101.66,100,4.7116465,101.66,100,4.7116465,101.66,100,4.5754678,103.11,100,4.5754678,103.11,100,4.5754678,103.11,100,4.7116465,101.66,100,4.7116465,101.66,100,4.7116465,101.66,100
20302,4.5819525,103.11,100,4.5819525,103.11,100,4.5819525,103.11,100,4.5819525,103.11,100,4.5819525,103.11,100,4.7700088,101.66,100,4.7700088,101.66,100,4.7700088,101.66,100,4.7700088,101.66,100,4.7700088,101.66,100,4.5819525,103.11,100,4.5819525,103.11,100,4.5819525,103.11,100,4.7700088,101.66,100,4.7700088,101.66,100,4.7700088,101.66,100
20303,4.9546521,103.11,100,4.9546521,103.11,100,4.9546521,103.11,100,4.9546521,103.11,100,4.9546521,103.11,100,5.2235965,101.66,100,5.2235965,101.66,100,5.2235965,101.66,100,5.2235965,101.66,100,5.2235965,101.66,100,4.9546521,103.11,100,4.9546521,103.11,100,4.9546521,103.11,100,5.2235965,101.66,100,5.2235965,101.66,100,5.2235965,101.66,100
20304,4.9979972,103.11,100,4.9979972,103.11,100,4.9979972,103.11,100,4.9979972,103.11,100,4.9979972,103.11,100,5.2635286,101.66,100,5.2635286,101.66,100,5.2635286,101.66,100,5.2635286,101.66,100,5.2635286,101.66,100,4.9979972,103.11,100,4.9979972,103.11,100,4.9979972,103.11,100,5.2635286,101.66,100,5.2635286,101.66,100,5.2635286,101.66,100
20305,6.2884525,103.11,100,6.2884525,103.11,100,6.2884525,103.11,100,6.2884525,103.11,100,6.2884525,103.11,100,5.8758208,101.66,100,5.8758208,101.66,100,5.8758208,101.66,100,5.8758208,101.66,100,5.8758208,101.66,100,6.2884525,103.11,100,6.2884525,103.11,100,6.2884525,103.11,100,5.8758208,101.66,100,5.8758208,101.66,100,5.8758208,101.66,100
20306,6.3027871,103.11,100,6.3027871,103.11,100,6.3027871,103.11,100,6.3027871,103.11,100,6.3027871,103.11,100,6.2836743,101.66,100,6.2836743,101.66,100,6.2836743,101.66,100,6.2836743,101.66,100,6.2836743,101.66,100,6.3027871,103.11,100,6.3027871,103.11,100,6.3027871,103.11,100,6.2836743,101.66,100,6.2836743,101.66,100,6.2836743,101.66,100
20307,6.2966437,103.11,100,6.2966437,103.11,100,6.2966437,103.11,100,6.2966437,103.11,100,6.2966437,103.11,100,6.286746,101.66,100,6.286746,101.66,100,6.286746,101.66,100,6.286746,101.66,100,6.286746,101.66,100,6.2966437,103.11,100,6.2966437,103.11,100,6.2966437,103.11,100,6.286746,101.66,100,6.286746,101.66,100,6.286746,101.66,100
20308,6.2945959,103.11,100,6.2945959,103.11,100,6.2945959,103.11,100,6.2945959,103.11,100,6.2945959,103.11,100,6.2840156,101.66,100,6.2840156,101.66,100,6.2840156,101.66,100,6.2840156,101.66,100,6.2840156,101.66,100,6.2945959,103.11,100,6.2945959,103.11,100,6.2945959,103.11,100,6.2840156,101.66,100,6.2840156,101.66,100,6.2840156,101.66,100
20309,6.0369144,103.11,100,6.0369144,103.11,100,6.0369144,103.11,100,6.0369144,103.11,100,6.0369144,103.11,100,4.4324631,101.66,100,4.4324631,101.66,100,4.4324631,101.66,100,4.4324631,101.66,100,4.4324631,101.66,100,6.0369144,103.11,100,6.0369144,103.11,100,6.0369144,103.11,100,4.4324631,101.66,100,4.4324631,101.66,100,4.4324631,101.66,100
20310,3.6136844,103.11,100,3.6136844,103.11,100,3.6136844,103.11,100,3.6136844,103.11,100,3.6136844,103.11,100,3.5502026,101.66,100,3.5502026,101.66,100,3.5502026,101.66,100,3.5502026,101.66,100,3.5502026,101.66,100,3.6136844,103.11,100,3.6136844,103.11,100,3.6136844,103.11,100,3.5502026,101.66,100,3.5502026,101.66,100,3.5502026,101.66,100
20311,3.2522477,103.11,100,3.2522477,103.11,100,3.2522477,103.11,100,3.2522477,103.11,100,3.2522477,103.11,100,3.2553194,101.66,100,3.2553194,101.66,100,3.2553194,101.66,100,3.2553194,101.66,100,3.2553194,101.66,100,3.2522477,103.11,100,3.2522477,103.11,100,3.2522477,103.11,100,3.2553194,101.66,100,3.2553194,101.66,100,3.2553194,101.66,100
20312,3.1164103,103.11,100,3.1164103,103.11,100,3.1164103,103.11,100,3.1164103,103.11,100,3.1164103,103.11,100,3.1856942,101.66,100,3.1856942,101.66,100,3.1856942,101.66,100,3.1856942,101.66,100,3.1856942,101.66,100,3.1164103,103.11,100,3.1164103,103.11,100,3.1164103,103.11,100,3.1856942,101.66,100,3.1856942,101.66,100,3.1856942,101.66,100
20313,3.116069,103.11,100,3.116069,103.11,100,3.116069,103.11,100,3.116069,103.11,100,3.116069,103.11,100,3.1901311,101.66,100,3.1901311,101.66,100,3.1901311,101.66,100,3.1901311,101.66,100,3.1901311,101.66,100,3.116069,103.11,100,3.116069,103.11,100,3.116069,103.11,100,3.1901311,101.66,100,3.1901311,101.66,100,3.1901311,101.66,100
20314,3.160438,103.11,100,3.160438,103.11,100,3.160438,103.11,100,3.160438,103.11,100,3.160438,103.11,100,3.2188003,101.66,100,3.2188003,101.66,100,3.2188003,101.66,100,3.2188003,101.66,100,3.2188003,101.66,100,3.160438,103.11,100,3.160438,103.11,100,3.160438,103.11,100,3.2188003,101.66,100,3.2188003,101.66,100,3.2188003,101.66,100
20315,3.5341615,103.11,100,3.5341615,103.11,100,3.5341615,103.11,100,3.5341615,103.11,100,3.5341615,103.11,100,3.525629,101.66,100,3.525629,101.66,100,3.525629,101.66,100,3.525629,101.66,100,3.525629,101.66,100,3.5341615,103.11,100,3.5341615,103.11,100,3.5341615,103.11,100,3.525629,101.66,100,3.525629,101.66,100,3.525629,101.66,100
20316,4.4034526,103.11,100,4.4034526,103.11,100,4.4034526,103.11,100,4.4034526,103.11,100,4.4034526,103.11,100,4.283315,101.66,100,4.283315,101.66,100,4.283315,101.66,100,4.283315,101.66,100,4.283315,101.66,100,4.4034526,103.11,100,4.4034526,103.11,100,4.4034526,103.11,100,4.283315,101.66,100,4.283315,101.66,100,4.283315,101.66,100
20317,6.296985,103.11,100,6.296985,103.11,100,6.296985,103.11,100,6.296985,103.11,100,6.296985,103.11,100,6.283333,101.66,100,6.283333,101.66,100,6.283333,101.66,100,6.283333,101.66,100,6.283333,101.66,100,6.296985,103.11,100,6.296985,103.11,100,6.296985,103.11,100,6.283333,101.66,100,6.283333,101.66,100,6.283333,101.66,100
20318,6.8867514,103.11,100,6.8867514,103.11,100,6.8867514,103.11,100,6.8867514,103.11,100,6.8867514,103.11,100,6.8666147,101.66,100,6.8666147,101.66,100,6.8666147,101.66,100,6.8666147,101.66,100,6.8666147,101.66,100,6.8867514,103.11,100,6.8867514,103.11,100,6.8867514,103.11,100,6.8666147,101.66,100,6.8666147,101.66,100,6.8666147,101.66,100
