; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV CARBON ONLY,,,,,,,,,,,,,,,,
; MoDaHr,CZ1 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ2 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ3 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ4 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ5 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ6 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ7 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ8 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ9 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ10 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ11 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ12 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ13 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ14 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ15 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ16 Electricity Long-Run Carbon Emission Factors (ton/MWh)
11917,0.255179479,0.255179479,0.255179479,0.255179479,0.255179479,0.261179719,0.261179719,0.261179719,0.261179719,0.261179719,0.255179479,0.255179479,0.255179479,0.261179719,0.261179719,0.261179719
11918,0.269551907,0.269551907,0.269551907,0.269551907,0.269551907,0.281622964,0.281622964,0.281622964,0.281622964,0.281622964,0.269551907,0.269551907,0.269551907,0.281622964,0.281622964,0.281622964
11919,0.269998681,0.269998681,0.269998681,0.269998681,0.269998681,0.300607819,0.300607819,0.300607819,0.300607819,0.300607819,0.269998681,0.269998681,0.269998681,0.300607819,0.300607819,0.300607819
11920,0.269990282,0.269990282,0.269990282,0.269990282,0.269990282,0.298583151,0.298583151,0.298583151,0.298583151,0.298583151,0.269990282,0.269990282,0.269990282,0.298583151,0.298583151,0.298583151
11921,0.270005278,0.270005278,0.270005278,0.270005278,0.270005278,0.294828204,0.294828204,0.294828204,0.294828204,0.294828204,0.270005278,0.270005278,0.270005278,0.294828204,0.294828204,0.294828204
11922,0.259603261,0.259603261,0.259603261,0.259603261,0.259603261,0.270999257,0.270999257,0.270999257,0.270999257,0.270999257,0.259603261,0.259603261,0.259603261,0.270999257,0.270999257,0.270999257
11923,0.255198529,0.255198529,0.255198529,0.255198529,0.255198529,0.260576921,0.260576921,0.260576921,0.260576921,0.260576921,0.255198529,0.255198529,0.255198529,0.260576921,0.260576921,0.260576921
11924,0.252400636,0.252400636,0.252400636,0.252400636,0.252400636,0.255355212,0.255355212,0.255355212,0.255355212,0.255355212,0.252400636,0.252400636,0.252400636,0.255355212,0.255355212,0.255355212
12001,0.258145515,0.258145515,0.258145515,0.258145515,0.258145515,0.253437448,0.253437448,0.253437448,0.253437448,0.253437448,0.258145515,0.258145515,0.258145515,0.253437448,0.253437448,0.253437448
12002,0.250300391,0.250300391,0.250300391,0.250300391,0.250300391,0.244518503,0.244518503,0.244518503,0.244518503,0.244518503,0.250300391,0.250300391,0.250300391,0.244518503,0.244518503,0.244518503
12003,0.246990688,0.246990688,0.246990688,0.246990688,0.246990688,0.241883007,0.241883007,0.241883007,0.241883007,0.241883007,0.246990688,0.246990688,0.246990688,0.241883007,0.241883007,0.241883007
12004,0.247091959,0.247091959,0.247091959,0.247091959,0.247091959,0.242616577,0.242616577,0.242616577,0.242616577,0.242616577,0.247091959,0.247091959,0.247091959,0.242616577,0.242616577,0.242616577
12005,0.258030275,0.258030275,0.258030275,0.258030275,0.258030275,0.252575644,0.252575644,0.252575644,0.252575644,0.252575644,0.258030275,0.258030275,0.258030275,0.252575644,0.252575644,0.252575644
12006,0.262334088,0.262334088,0.262334088,0.262334088,0.262334088,0.260075484,0.260075484,0.260075484,0.260075484,0.260075484,0.262334088,0.262334088,0.262334088,0.260075484,0.260075484,0.260075484
12007,0.264028081,0.264028081,0.264028081,0.264028081,0.264028081,0.268084888,0.268084888,0.268084888,0.268084888,0.268084888,0.264028081,0.264028081,0.264028081,0.268084888,0.268084888,0.268084888
12008,0.264044707,0.264044707,0.264044707,0.264044707,0.264044707,0.268389328,0.268389328,0.268389328,0.268389328,0.268389328,0.264044707,0.264044707,0.264044707,0.268389328,0.268389328,0.268389328
12009,0.262401449,0.262401449,0.262401449,0.262401449,0.262401449,0.260878895,0.260878895,0.260878895,0.260878895,0.260878895,0.262401449,0.262401449,0.262401449,0.260878895,0.260878895,0.260878895
12010,0.237435179,0.237435179,0.237435179,0.237435179,0.237435179,0.239992559,0.239992559,0.239992559,0.239992559,0.239992559,0.237435179,0.237435179,0.237435179,0.239992559,0.239992559,0.239992559
12011,0.232312818,0.232312818,0.232312818,0.232312818,0.232312818,0.213861529,0.213861529,0.213861529,0.213861529,0.213861529,0.232312818,0.232312818,0.232312818,0.213861529,0.213861529,0.213861529
12012,0.216053725,0.216053725,0.216053725,0.216053725,0.216053725,0.205354087,0.205354087,0.205354087,0.205354087,0.205354087,0.216053725,0.216053725,0.216053725,0.205354087,0.205354087,0.205354087
12013,0.066657985,0.066657985,0.066657985,0.066657985,0.066657985,0.054029751,0.054029751,0.054029751,0.054029751,0.054029751,0.066657985,0.066657985,0.066657985,0.054029751,0.054029751,0.054029751
12014,0.066842001,0.066842001,0.066842001,0.066842001,0.066842001,0.064546938,0.064546938,0.064546938,0.064546938,0.064546938,0.066842001,0.066842001,0.066842001,0.064546938,0.064546938,0.064546938
12015,0.216133905,0.216133905,0.216133905,0.216133905,0.216133905,0.218439745,0.218439745,0.218439745,0.218439745,0.218439745,0.216133905,0.216133905,0.216133905,0.218439745,0.218439745,0.218439745
12016,0.258584635,0.258584635,0.258584635,0.258584635,0.258584635,0.258382614,0.258382614,0.258382614,0.258382614,0.258382614,0.258584635,0.258584635,0.258584635,0.258382614,0.258382614,0.258382614
12017,0.264087978,0.264087978,0.264087978,0.264087978,0.264087978,0.269332861,0.269332861,0.269332861,0.269332861,0.269332861,0.264087978,0.264087978,0.264087978,0.269332861,0.269332861,0.269332861
12018,0.268986574,0.268986574,0.268986574,0.268986574,0.268986574,0.281881605,0.281881605,0.281881605,0.281881605,0.281881605,0.268986574,0.268986574,0.268986574,0.281881605,0.281881605,0.281881605
12019,0.275837518,0.275837518,0.275837518,0.275837518,0.275837518,0.299650978,0.299650978,0.299650978,0.299650978,0.299650978,0.275837518,0.275837518,0.275837518,0.299650978,0.299650978,0.299650978
12020,0.275829676,0.275829676,0.275829676,0.275829676,0.275829676,0.299587885,0.299587885,0.299587885,0.299587885,0.299587885,0.275829676,0.275829676,0.275829676,0.299587885,0.299587885,0.299587885
12021,0.269165846,0.269165846,0.269165846,0.269165846,0.269165846,0.287787868,0.287787868,0.287787868,0.287787868,0.287787868,0.269165846,0.269165846,0.269165846,0.287787868,0.287787868,0.287787868
12022,0.264152839,0.264152839,0.264152839,0.264152839,0.264152839,0.274453921,0.274453921,0.274453921,0.274453921,0.274453921,0.264152839,0.264152839,0.264152839,0.274453921,0.274453921,0.274453921
12023,0.26349486,0.26349486,0.26349486,0.26349486,0.26349486,0.267958447,0.267958447,0.267958447,0.267958447,0.267958447,0.26349486,0.26349486,0.26349486,0.267958447,0.267958447,0.267958447
12024,0.262448312,0.262448312,0.262448312,0.262448312,0.262448312,0.260070125,0.260070125,0.260070125,0.260070125,0.260070125,0.262448312,0.262448312,0.262448312,0.260070125,0.260070125,0.260070125
12101,0.249761693,0.249761693,0.249761693,0.249761693,0.249761693,0.245027372,0.245027372,0.245027372,0.245027372,0.245027372,0.249761693,0.249761693,0.249761693,0.245027372,0.245027372,0.245027372
12102,0.242293966,0.242293966,0.242293966,0.242293966,0.242293966,0.236341727,0.236341727,0.236341727,0.236341727,0.236341727,0.242293966,0.242293966,0.242293966,0.236341727,0.236341727,0.236341727
12103,0.239371412,0.239371412,0.239371412,0.239371412,0.239371412,0.233363254,0.233363254,0.233363254,0.233363254,0.233363254,0.239371412,0.239371412,0.239371412,0.233363254,0.233363254,0.233363254
12104,0.239483427,0.239483427,0.239483427,0.239483427,0.239483427,0.23366906,0.23366906,0.23366906,0.23366906,0.23366906,0.239483427,0.239483427,0.239483427,0.23366906,0.23366906,0.23366906
12105,0.248612864,0.248612864,0.248612864,0.248612864,0.248612864,0.243551513,0.243551513,0.243551513,0.243551513,0.243551513,0.248612864,0.248612864,0.248612864,0.243551513,0.243551513,0.243551513
12106,0.249708155,0.249708155,0.249708155,0.249708155,0.249708155,0.248104235,0.248104235,0.248104235,0.248104235,0.248104235,0.249708155,0.249708155,0.249708155,0.248104235,0.248104235,0.248104235
12107,0.24973324,0.24973324,0.24973324,0.24973324,0.24973324,0.25269845,0.25269845,0.25269845,0.25269845,0.25269845,0.24973324,0.24973324,0.24973324,0.25269845,0.25269845,0.25269845
12108,0.249750194,0.249750194,0.249750194,0.249750194,0.249750194,0.252945908,0.252945908,0.252945908,0.252945908,0.252945908,0.249750194,0.249750194,0.249750194,0.252945908,0.252945908,0.252945908
12109,0.249765837,0.249765837,0.249765837,0.249765837,0.249765837,0.247189669,0.247189669,0.247189669,0.247189669,0.247189669,0.249765837,0.249765837,0.249765837,0.247189669,0.247189669,0.247189669
12110,0.237593853,0.237593853,0.237593853,0.237593853,0.237593853,0.076288313,0.076288313,0.076288313,0.076288313,0.076288313,0.237593853,0.237593853,0.237593853,0.076288313,0.076288313,0.076288313
12111,0.231240354,0.231240354,0.231240354,0.231240354,0.231240354,0.075385472,0.075385472,0.075385472,0.075385472,0.075385472,0.231240354,0.231240354,0.231240354,0.075385472,0.075385472,0.075385472
12112,0.21634437,0.21634437,0.21634437,0.21634437,0.21634437,0.054400344,0.054400344,0.054400344,0.054400344,0.054400344,0.21634437,0.21634437,0.21634437,0.054400344,0.054400344,0.054400344
12113,0.067040223,0.067040223,0.067040223,0.067040223,0.067040223,0.054233631,0.054233631,0.054233631,0.054233631,0.054233631,0.067040223,0.067040223,0.067040223,0.054233631,0.054233631,0.054233631
12114,0.216006471,0.216006471,0.216006471,0.216006471,0.216006471,0.05429039,0.05429039,0.05429039,0.05429039,0.05429039,0.216006471,0.216006471,0.216006471,0.05429039,0.05429039,0.05429039
12115,0.226931993,0.226931993,0.226931993,0.226931993,0.226931993,0.054427909,0.054427909,0.054427909,0.054427909,0.054427909,0.226931993,0.226931993,0.226931993,0.054427909,0.054427909,0.054427909
12116,0.240061375,0.240061375,0.240061375,0.240061375,0.240061375,0.238207912,0.238207912,0.238207912,0.238207912,0.238207912,0.240061375,0.240061375,0.240061375,0.238207912,0.238207912,0.238207912
12117,0.249767352,0.249767352,0.249767352,0.249767352,0.249767352,0.253226468,0.253226468,0.253226468,0.253226468,0.253226468,0.249767352,0.249767352,0.249767352,0.253226468,0.253226468,0.253226468
12118,0.249746519,0.249746519,0.249746519,0.249746519,0.249746519,0.264099683,0.264099683,0.264099683,0.264099683,0.264099683,0.249746519,0.249746519,0.249746519,0.264099683,0.264099683,0.264099683
12119,0.249772999,0.249772999,0.249772999,0.249772999,0.249772999,0.282198383,0.282198383,0.282198383,0.282198383,0.282198383,0.249772999,0.249772999,0.249772999,0.282198383,0.282198383,0.282198383
12120,0.249771847,0.249771847,0.249771847,0.249771847,0.249771847,0.281133482,0.281133482,0.281133482,0.281133482,0.281133482,0.249771847,0.249771847,0.249771847,0.281133482,0.281133482,0.281133482
12121,0.24980288,0.24980288,0.24980288,0.24980288,0.24980288,0.27493206,0.27493206,0.27493206,0.27493206,0.27493206,0.24980288,0.24980288,0.24980288,0.27493206,0.27493206,0.27493206
12122,0.249840241,0.249840241,0.249840241,0.249840241,0.249840241,0.261340012,0.261340012,0.261340012,0.261340012,0.261340012,0.249840241,0.249840241,0.249840241,0.261340012,0.261340012,0.261340012
12123,0.249834424,0.249834424,0.249834424,0.249834424,0.249834424,0.253184538,0.253184538,0.253184538,0.253184538,0.253184538,0.249834424,0.249834424,0.249834424,0.253184538,0.253184538,0.253184538
12124,0.249797533,0.249797533,0.249797533,0.249797533,0.249797533,0.250649722,0.250649722,0.250649722,0.250649722,0.250649722,0.249797533,0.249797533,0.249797533,0.250649722,0.250649722,0.250649722
12201,0.248423036,0.248423036,0.248423036,0.248423036,0.248423036,0.243924858,0.243924858,0.243924858,0.243924858,0.243924858,0.248423036,0.248423036,0.248423036,0.243924858,0.243924858,0.243924858
12202,0.245794295,0.245794295,0.245794295,0.245794295,0.245794295,0.240327448,0.240327448,0.240327448,0.240327448,0.240327448,0.245794295,0.245794295,0.245794295,0.240327448,0.240327448,0.240327448
12203,0.241583686,0.241583686,0.241583686,0.241583686,0.241583686,0.235515201,0.235515201,0.235515201,0.235515201,0.235515201,0.241583686,0.241583686,0.241583686,0.235515201,0.235515201,0.235515201
12204,0.245761539,0.245761539,0.245761539,0.245761539,0.245761539,0.239781079,0.239781079,0.239781079,0.239781079,0.239781079,0.245761539,0.245761539,0.245761539,0.239781079,0.239781079,0.239781079
12205,0.248365937,0.248365937,0.248365937,0.248365937,0.248365937,0.24327807,0.24327807,0.24327807,0.24327807,0.24327807,0.248365937,0.248365937,0.248365937,0.24327807,0.24327807,0.24327807
12206,0.24865212,0.24865212,0.24865212,0.24865212,0.24865212,0.24984331,0.24984331,0.24984331,0.24984331,0.24984331,0.24865212,0.24865212,0.24865212,0.24984331,0.24984331,0.24984331
12207,0.24883467,0.24883467,0.24883467,0.24883467,0.24883467,0.251729604,0.251729604,0.251729604,0.251729604,0.251729604,0.24883467,0.24883467,0.24883467,0.251729604,0.251729604,0.251729604
12208,0.248852656,0.248852656,0.248852656,0.248852656,0.248852656,0.251695232,0.251695232,0.251695232,0.251695232,0.251695232,0.248852656,0.248852656,0.248852656,0.251695232,0.251695232,0.251695232
12209,0.248440194,0.248440194,0.248440194,0.248440194,0.248440194,0.244403085,0.244403085,0.244403085,0.244403085,0.244403085,0.248440194,0.248440194,0.248440194,0.244403085,0.244403085,0.244403085
12210,0.245602604,0.245602604,0.245602604,0.245602604,0.245602604,0.075176957,0.075176957,0.075176957,0.075176957,0.075176957,0.245602604,0.245602604,0.245602604,0.075176957,0.075176957,0.075176957
12211,0.238339141,0.238339141,0.238339141,0.238339141,0.238339141,0.052764411,0.052764411,0.052764411,0.052764411,0.052764411,0.238339141,0.238339141,0.238339141,0.052764411,0.052764411,0.052764411
12212,0.237431844,0.237431844,0.237431844,0.237431844,0.237431844,0.052719014,0.052719014,0.052719014,0.052719014,0.052719014,0.237431844,0.237431844,0.237431844,0.052719014,0.052719014,0.052719014
12213,0.237351007,0.237351007,0.237351007,0.237351007,0.237351007,0.052516925,0.052516925,0.052516925,0.052516925,0.052516925,0.237351007,0.237351007,0.237351007,0.052516925,0.052516925,0.052516925
12214,0.237652971,0.237652971,0.237652971,0.237652971,0.237652971,0.06372994,0.06372994,0.06372994,0.06372994,0.06372994,0.237652971,0.237652971,0.237652971,0.06372994,0.06372994,0.06372994
12215,0.2375154,0.2375154,0.2375154,0.2375154,0.2375154,0.064006818,0.064006818,0.064006818,0.064006818,0.064006818,0.2375154,0.2375154,0.2375154,0.064006818,0.064006818,0.064006818
12216,0.245943724,0.245943724,0.245943724,0.245943724,0.245943724,0.240160879,0.240160879,0.240160879,0.240160879,0.240160879,0.245943724,0.245943724,0.245943724,0.240160879,0.240160879,0.240160879
12217,0.248875238,0.248875238,0.248875238,0.248875238,0.248875238,0.252197489,0.252197489,0.252197489,0.252197489,0.252197489,0.248875238,0.248875238,0.248875238,0.252197489,0.252197489,0.252197489
12218,0.25853721,0.25853721,0.25853721,0.25853721,0.25853721,0.267580909,0.267580909,0.267580909,0.267580909,0.267580909,0.25853721,0.25853721,0.25853721,0.267580909,0.267580909,0.267580909
12219,0.258562363,0.258562363,0.258562363,0.258562363,0.258562363,0.278919631,0.278919631,0.278919631,0.278919631,0.278919631,0.258562363,0.258562363,0.258562363,0.278919631,0.278919631,0.278919631
12220,0.258565857,0.258565857,0.258565857,0.258565857,0.258565857,0.278592745,0.278592745,0.278592745,0.278592745,0.278592745,0.258565857,0.258565857,0.258565857,0.278592745,0.278592745,0.278592745
12221,0.258593572,0.258593572,0.258593572,0.258593572,0.258593572,0.272054218,0.272054218,0.272054218,0.272054218,0.272054218,0.258593572,0.258593572,0.258593572,0.272054218,0.272054218,0.272054218
12222,0.257983434,0.257983434,0.257983434,0.257983434,0.257983434,0.265698616,0.265698616,0.265698616,0.265698616,0.265698616,0.257983434,0.257983434,0.257983434,0.265698616,0.265698616,0.265698616
12223,0.248942799,0.248942799,0.248942799,0.248942799,0.248942799,0.251828771,0.251828771,0.251828771,0.251828771,0.251828771,0.248942799,0.248942799,0.248942799,0.251828771,0.251828771,0.251828771
12224,0.248746445,0.248746445,0.248746445,0.248746445,0.248746445,0.249922446,0.249922446,0.249922446,0.249922446,0.249922446,0.248746445,0.248746445,0.248746445,0.249922446,0.249922446,0.249922446
12301,0.237790523,0.237790523,0.237790523,0.237790523,0.237790523,0.237104763,0.237104763,0.237104763,0.237104763,0.237104763,0.237790523,0.237790523,0.237790523,0.237104763,0.237104763,0.237104763
12302,0.236947083,0.236947083,0.236947083,0.236947083,0.236947083,0.231015453,0.231015453,0.231015453,0.231015453,0.231015453,0.236947083,0.236947083,0.236947083,0.231015453,0.231015453,0.231015453
12303,0.236610508,0.236610508,0.236610508,0.236610508,0.236610508,0.230433848,0.230433848,0.230433848,0.230433848,0.230433848,0.236610508,0.236610508,0.236610508,0.230433848,0.230433848,0.230433848
12304,0.236957652,0.236957652,0.236957652,0.236957652,0.236957652,0.23100097,0.23100097,0.23100097,0.23100097,0.23100097,0.236957652,0.236957652,0.236957652,0.23100097,0.23100097,0.23100097
12305,0.237561554,0.237561554,0.237561554,0.237561554,0.237561554,0.235503081,0.235503081,0.235503081,0.235503081,0.235503081,0.237561554,0.237561554,0.237561554,0.235503081,0.235503081,0.235503081
12306,0.243750887,0.243750887,0.243750887,0.243750887,0.243750887,0.244398592,0.244398592,0.244398592,0.244398592,0.244398592,0.243750887,0.243750887,0.243750887,0.244398592,0.244398592,0.244398592
12307,0.245084189,0.245084189,0.245084189,0.245084189,0.245084189,0.246069909,0.246069909,0.246069909,0.246069909,0.246069909,0.245084189,0.245084189,0.245084189,0.246069909,0.246069909,0.246069909
12308,0.245099564,0.245099564,0.245099564,0.245099564,0.245099564,0.246003175,0.246003175,0.246003175,0.246003175,0.246003175,0.245099564,0.245099564,0.245099564,0.246003175,0.246003175,0.246003175
12309,0.238163635,0.238163635,0.238163635,0.238163635,0.238163635,0.233771319,0.233771319,0.233771319,0.233771319,0.233771319,0.238163635,0.238163635,0.238163635,0.233771319,0.233771319,0.233771319
12310,0.237620167,0.237620167,0.237620167,0.237620167,0.237620167,0.226047094,0.226047094,0.226047094,0.226047094,0.226047094,0.237620167,0.237620167,0.237620167,0.226047094,0.226047094,0.226047094
12311,0.236833973,0.236833973,0.236833973,0.236833973,0.236833973,0.06432854,0.06432854,0.06432854,0.06432854,0.06432854,0.236833973,0.236833973,0.236833973,0.06432854,0.06432854,0.06432854
12312,0.235803939,0.235803939,0.235803939,0.235803939,0.235803939,0.063330028,0.063330028,0.063330028,0.063330028,0.063330028,0.235803939,0.235803939,0.235803939,0.063330028,0.063330028,0.063330028
12313,0.228069343,0.228069343,0.228069343,0.228069343,0.228069343,0.063279033,0.063279033,0.063279033,0.063279033,0.063279033,0.228069343,0.228069343,0.228069343,0.063279033,0.063279033,0.063279033
12314,0.226298492,0.226298492,0.226298492,0.226298492,0.226298492,0.06325647,0.06325647,0.06325647,0.06325647,0.06325647,0.226298492,0.226298492,0.226298492,0.06325647,0.06325647,0.06325647
